ticket_id,ticket_code,customer_id,serial_no,product_id,center_id,issue_desc,category_id,priority,status,technician_id,received_at,due_date,closed_at,is_warranty
854,BH-000854/2024,40836,SN793366433557,71,3,khách báo máy không giữ được pin qua đêm bị từ tuần trước,2,TRUNG_BINH,DA_DONG,3,2024-11-23 08:15,2024-11-26 08:15,2024-11-24 13:55,true
855,BH-000855/2025,39317,SN138962388163,264,1,KH NÓI ĐIỂM CHẾT TRÊN MÀN HÌNH KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,1,CAO,DA_DONG,33,2025-04-06 12:30,2025-04-07 12:30,2025-04-07 05:26,true
856,BH-000856/2026,14858,SN958573832842,121,5,tình trạng: máy phồng pin cấn màn hình khách chưa từng sửa ở đâu,2,TRUNG_BINH,DA_DONG,7,2026-03-08 10:00,2026-03-11 10:00,2026-03-10 11:36,true
857,BH-000857/2026,3998,SN279860282106,218,6,may bi camera mở lên bị đen màn,4,THAP,DA_DONG,23,2026-03-04 10:15,2026-03-09 10:15,2026-03-07 14:19,true
858,BH-000858/2025,39901,SN292605980828,165,6,khách hàng phản ánh màn hình bị ám vàng một góc mới bị 2 ngày nay,1,CAO,DA_DONG,11,2025-03-31 16:15,2025-04-01 16:15,2025-04-01 07:57,true
859,BH-000859/2026,35593,SN711372574784,223,6,pin sụt 20% chỉ sau vài phút,2,TRUNG_BINH,DA_DONG,23,2026-03-28 14:45,2026-03-31 14:45,2026-03-30 16:39,true
860,BH-000860/2025,27332,SN864018172743,157,3,khách báo cổng sạc bị gãy chân,3,TRUNG_BINH,DA_DONG,37,2025-11-26 15:30,2025-11-29 15:30,2025-11-27 17:36,true
861,BH-000861/2026,47070,SN126308939203,82,3,khách hàng phản ánh dính nước biển máy nóng và tắt mới bị 2 ngày nay,5,CAO,CHO_LINH_KIEN,22,2026-06-02 16:00,2026-06-03 16:00,,false
862,BH-000862/2025,22913,SN673445989474,238,3,khach hang phan anh cam sac bao loi phu kien bi tu tuan truoc,3,TRUNG_BINH,DA_DONG,36,2025-11-09 15:00,2025-11-12 15:00,2025-11-11 22:42,true
863,BH-000863/2026,20791,SN693563854442,160,2,khách hàng phản ánh cảm ứng loạn không bấm được,1,CAO,DA_DONG,29,2026-05-28 12:30,2026-05-29 12:30,2026-05-29 01:30,true
864,BH-000864/2025,28155,SN265647604521,256,6,may bi màn hình xuất hiện vệt mực loang,1,CAO,DA_DONG,11,2025-10-21 14:30,2025-10-22 14:30,2025-10-22 07:47,true
865,BH-000865/2026,13953,SN741110215796,41,3,tình trạng: nút nguồn bị kẹt xảy ra sau khi rơi,6,TRUNG_BINH,DA_DONG,22,2026-07-30 10:45,2026-08-02 10:45,2026-08-03 05:06,false
866,BH-000866/2026,40930,SN127685457199,210,3,pin chai chỉ còn dùng được nửa ngày khách chưa từng sửa ở đâu,2,TRUNG_BINH,DA_DONG,22,2026-02-02 11:45,2026-02-05 11:45,2026-02-03 18:55,true
867,BH-000867/2025,29699,SN639373747308,57,2,kh noi may rung lien tuc khong dung bi tu tuan truoc,6,TRUNG_BINH,DA_DONG,29,2025-11-26 14:15,2025-11-29 14:15,2025-11-27 18:50,false
868,BH-000868/2024,50695,SN602380942787,280,1,may bi màn hình nứt sau khi rơi máy còn bảo hành,1,CAO,DA_DONG,20,2024-11-01 16:00,2024-11-02 16:00,2024-11-01 23:20,false
869,BH-000869/2025,7425,SN668790445182,252,6,khách hàng phản ánh camera sau bị mờ như có sương bị từ tuần trước,6,TRUNG_BINH,DA_DONG,13,2025-10-09 15:30,2025-10-12 15:30,2025-10-12 08:17,true
870,BH-000870/2024,1092,SN661905445235,312,6,kh nói máy tự tắt khi còn 30% pin đã thử khởi động lại không được,2,TRUNG_BINH,DA_DONG,10,2024-12-01 11:15,2024-12-04 11:15,2024-12-04 00:50,true
871,BH-000871/2025,29800,SN550591958991,89,6,may bi cảm ứng chỗ được chỗ không đã thử khởi động lại không được,1,CAO,DA_DONG,10,2025-07-27 14:45,2025-07-28 14:45,2025-07-29 01:04,true
872,BH-000872/2024,15232,SN672358725646,229,3,khách hàng phản ánh màn hình chớp tắt liên tục xảy ra sau khi rơi,1,CAO,CHO_LINH_KIEN,36,2024-09-26 15:45,2024-09-27 15:45,,true
873,BH-000873/2025,8812,SN941633803161,313,3,kh nói điểm chết trên màn hình máy còn bảo hành,1,THAP,DA_DONG,3,2025-08-13 14:00,2025-08-18 14:00,2025-08-16 22:45,true
874,BH-000874/2024,13795,SN834478254092,124,6,khách báo máy vào nước màn hình loang ố,5,CAO,DA_DONG,28,2024-10-11 13:00,2024-10-12 13:00,2024-10-12 02:33,true
875,BH-000875/2025,9907,SN672721871885,212,4,tình trạng: cắm sạc không vào điện bị từ tuần trước,3,TRUNG_BINH,DA_DONG,15,2025-04-17 09:15,2025-04-20 09:15,2025-04-19 16:26,true
876,BH-000876/2025,43453,SN207700469425,183,2,khách báo chân sạc lỏng phải giữ mới sạc được mới bị 2 ngày nay,3,TRUNG_BINH,DA_DONG,5,2025-12-09 15:15,2025-12-12 15:15,2025-12-10 17:41,true
877,BH-000877/2025,13354,SN216699374556,286,5,tình trạng: cắm sạc báo lỗi phụ kiện khách chưa từng sửa ở đâu,3,CAO,DA_DONG,26,2025-04-09 16:15,2025-04-10 16:15,2025-04-11 20:01,true
878,BH-000878/2024,45596,SN973238111211,249,2,kh noi dinh nuoc bien may nong va tat khach chua tung sua o dau,5,CAO,CHO_LINH_KIEN,30,2024-10-31 09:00,2024-11-01 09:00,,true
879,BH-000879/2025,23068,SN817905466902,173,5,kh nói dính nước biển máy nóng và tắt bị từ tuần trước,5,CAO,DANG_XU_LY,24,2025-08-26 16:00,2025-08-27 16:00,,true
880,BH-000880/2026,10569,SN963059927720,211,1,KH NÓI MÁY BỊ ĐỔ NƯỚC NGỌT VÀO KHÔNG SẠC ĐƯỢC KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,5,CAO,DA_DONG,33,2026-03-08 17:00,2026-03-09 17:00,2026-03-09 00:42,false
881,BH-000881/2025,31896,SN944724305697,278,4,tình trạng: màn hình bị sọc dọc máy còn bảo hành,1,CAO,DANG_XU_LY,6,2025-11-25 12:15,2025-11-26 12:15,,false
882,BH-000882/2025,53481,SN746749331083,164,3,khách báo màn hình chớp tắt liên tục khách chưa từng sửa ở đâu,1,CAO,DA_DONG,37,2025-12-11 15:30,2025-12-12 15:30,2025-12-12 11:53,true
883,BH-000883/2025,15725,SN875191008968,103,3,MAY BI NÚT NGUỒN BỊ KẸT MỚI BỊ 2 NGÀY NAY,6,TRUNG_BINH,DA_DONG,27,2025-04-08 16:15,2025-04-11 16:15,2025-04-11 01:13,true
884,BH-000884/2024,47996,SN829710525130,233,6,KH NÓI CAMERA MỞ LÊN BỊ ĐEN MÀN XẢY RA SAU KHI RƠI,4,THAP,DA_DONG,10,2024-11-10 10:15,2024-11-15 10:15,2024-11-12 17:58,true
885,BH-000885/2024,7613,SN495822564777,150,5,tình trạng: wifi không kết nối được sau cập nhật đã thử khởi động lại không được,4,THAP,DA_DONG,31,2024-12-28 10:45,2025-01-02 10:45,2024-12-29 23:51,true
886,BH-000886/2026,5129,SN894743350927,311,3,khách báo màn hình bị sọc dọc khách chưa từng sửa ở đâu,1,CAO,DA_DONG,32,2026-01-05 12:15,2026-01-06 12:15,2026-01-06 03:57,true
887,BH-000887/2025,27661,SN321950249480,234,4,khách hàng phản ánh màn hình xuất hiện vệt mực loang mới bị 2 ngày nay,1,CAO,DA_DONG,4,2025-01-28 09:30,2025-01-29 09:30,2025-01-28 21:41,false
888,BH-000888/2026,31650,SN796082516236,241,6,tình trạng: pin sụt 20% chỉ sau vài phút,2,TRUNG_BINH,DA_DONG,28,2026-01-20 12:30,2026-01-23 12:30,2026-01-23 05:35,false
889,BH-000889/2025,50180,SN590434410494,162,4,khách báo máy phồng pin cấn màn hình bị từ tuần trước,2,TRUNG_BINH,DA_DONG,4,2025-05-31 10:45,2025-06-03 10:45,2025-06-02 23:07,false
890,BH-000890/2025,11137,SN327622410712,274,6,kh nói màn hình bị hở sáng viền dưới xảy ra sau khi rơi,1,CAO,DA_DONG,13,2025-02-08 15:45,2025-02-09 15:45,2025-02-09 05:29,true
891,BH-000891/2026,23435,SN493372939481,32,5,may bi man hinh bi ho sang vien duoi may con bao hanh,1,CAO,DA_DONG,26,2026-01-11 08:30,2026-01-12 08:30,2026-01-12 19:04,true
892,BH-000892/2026,25259,SN429075559015,114,6,KHÁCH BÁO MÁY TREO LOGO KHÔNG VÀO ĐƯỢC HỆ ĐIỀU HÀNH,4,THAP,DA_DONG,18,2026-06-02 09:45,2026-06-07 09:45,2026-06-12 03:48,true
893,BH-000893/2024,6104,SN944166660502,216,5,may bi màn hình bị hở sáng viền dưới bị từ tuần trước,1,THAP,DA_DONG,7,2024-10-04 09:15,2024-10-09 09:15,2024-10-12 00:03,false
894,BH-000894/2026,27649,SN642122942204,191,1,khách hàng phản ánh màn hình chớp tắt liên tục xảy ra sau khi rơi,1,TRUNG_BINH,DA_DONG,1,2026-06-02 15:15,2026-06-05 15:15,2026-06-03 23:28,false
895,BH-000895/2026,36552,SN525273237361,139,2,khách hàng phản ánh cổng sạc bị gãy chân bị từ tuần trước,3,TRUNG_BINH,DA_DONG,5,2026-03-10 17:15,2026-03-13 17:15,2026-03-12 16:32,false
896,BH-000896/2026,43233,SN653216550265,141,6,khách báo màn hình bị ám vàng một góc mới bị 2 ngày nay,1,CAO,DA_DONG,11,2026-03-25 09:00,2026-03-26 09:00,2026-03-26 00:31,true
897,BH-000897/2026,12011,SN832501884065,278,1,máy tự tắt khi còn 30% pin khách chưa từng sửa ở đâu,2,TRUNG_BINH,DA_PHAN_CONG,33,2026-04-12 08:30,2026-04-15 08:30,,false
898,BH-000898/2026,10441,SN917575864885,83,2,loa ngoài rè không nghe rõ xảy ra sau khi rơi,6,TRUNG_BINH,DA_DONG,30,2026-06-12 15:45,2026-06-15 15:45,2026-06-18 17:16,true
899,BH-000899/2026,5106,SN961692893987,122,4,khách báo màn hình chớp tắt liên tục máy còn bảo hành,1,CAO,DA_DONG,21,2026-08-16 16:45,2026-08-17 16:45,2026-08-17 07:08,true
900,BH-000900/2024,36843,SN253356982063,43,6,khach bao ung dung tu thoat lien tuc bi tu tuan truoc,4,THAP,DA_DONG,13,2024-11-15 17:30,2024-11-20 17:30,2024-11-18 00:29,false
901,BH-000901/2025,51187,SN446008394868,97,2,may bi wifi không kết nối được sau cập nhật khách chưa từng sửa ở đâu,4,THAP,DA_DONG,30,2025-01-11 13:45,2025-01-16 13:45,2025-01-14 00:35,true
902,BH-000902/2025,3241,SN793961949353,44,5,tinh trang: camera mo len bi den man xay ra sau khi roi,4,THAP,CHO_LINH_KIEN,9,2025-02-24 09:00,2025-03-01 09:00,,true
903,BH-000903/2025,33927,SN797056153424,28,5,kh nói chân sạc lỏng phải giữ mới sạc được mới bị 2 ngày nay,3,TRUNG_BINH,DA_DONG,31,2025-05-08 16:30,2025-05-11 16:30,2025-05-10 15:57,true
904,BH-000904/2026,10363,SN874818395429,33,6,may bi pin chai chỉ còn dùng được nửa ngày đã thử khởi động lại không được,2,TRUNG_BINH,DA_DONG,11,2026-03-09 17:30,2026-03-12 17:30,2026-03-16 02:36,false
905,BH-000905/2026,23587,SN511419724301,54,3,khách hàng phản ánh báo pin sai phần trăm nhảy loạn xảy ra sau khi rơi,2,TRUNG_BINH,DA_DONG,19,2026-08-12 15:00,2026-08-15 15:00,2026-08-14 00:57,true
906,BH-000906/2025,16634,SN193091932567,29,5,KH NOI CAM UNG CHO DUOC CHO KHONG KHACH CHUA TUNG SUA O DAU,1,THAP,DA_DONG,17,2025-06-02 14:00,2025-06-07 14:00,2025-06-06 16:17,false
907,BH-000907/2024,25880,SN631574847509,251,6,MAY BI KHÔNG CÀI ĐƯỢC ỨNG DỤNG BÁO LỖI XẢY RA SAU KHI RƠI,4,THAP,DA_DONG,23,2024-10-16 11:15,2024-10-21 11:15,2024-10-20 23:21,false
908,BH-000908/2026,51547,SN509396725802,85,1,cắm sạc máy nóng bất thường xảy ra sau khi rơi,3,TRUNG_BINH,DA_DONG,33,2026-08-01 13:00,2026-08-04 13:00,2026-08-04 00:37,true
909,BH-000909/2025,4214,SN124277932125,320,2,kh nói quên mật khẩu không mở được máy khách chưa từng sửa ở đâu,4,THAP,DA_DONG,29,2025-08-16 17:30,2025-08-21 17:30,2025-08-18 05:53,true
910,BH-000910/2024,15161,SN402568624939,81,3,may bi ứng dụng tự thoát liên tục bị từ tuần trước,4,THAP,DA_DONG,38,2024-11-13 10:45,2024-11-18 10:45,2024-11-16 06:17,true
911,BH-000911/2024,37238,SN427416055611,178,1,CẮM SẠC MÁY NÓNG BẤT THƯỜNG MÁY CÒN BẢO HÀNH,3,TRUNG_BINH,DA_DONG,1,2024-12-21 13:45,2024-12-24 13:45,2024-12-23 12:53,true
912,BH-000912/2025,53718,SN974046931556,102,3,máy tự tắt khi còn 30% pin máy còn bảo hành,2,TRUNG_BINH,DA_DONG,27,2025-04-28 15:00,2025-05-01 15:00,2025-04-30 13:56,true
913,BH-000913/2025,18226,SN950645582592,155,5,khách báo máy không giữ được pin qua đêm bị từ tuần trước,2,TRUNG_BINH,DA_DONG,35,2025-02-16 14:30,2025-02-19 14:30,2025-02-18 21:38,true
914,BH-000914/2026,21615,SN733531285049,238,2,kh nói điện thoại dính nước mưa loa bị rè đã thử khởi động lại không được,5,CAO,DA_DONG,8,2026-08-16 15:30,2026-08-17 15:30,2026-08-17 01:28,true
915,BH-000915/2026,32478,SN205616890541,153,6,khach bao pin nong bat thuong khi dung bi tu tuan truoc,2,TRUNG_BINH,DA_DONG,11,2026-02-07 11:45,2026-02-10 11:45,2026-02-08 08:46,true
916,BH-000916/2026,34936,SN448850517404,272,1,khách báo máy phồng pin cấn màn hình xảy ra sau khi rơi,2,TRUNG_BINH,DANG_XU_LY,1,2026-06-16 15:00,2026-06-19 15:00,,true
917,BH-000917/2025,29501,SN211868701692,140,5,khách báo nút nguồn bị kẹt,6,TRUNG_BINH,DA_DONG,9,2025-04-22 17:30,2025-04-25 17:30,2025-04-24 02:30,false
918,BH-000918/2025,3016,SN966824464151,286,4,khách hàng phản ánh máy vào nước màn hình loang ố khách chưa từng sửa ở đâu,5,CAO,DA_DONG,6,2025-06-06 14:45,2025-06-07 14:45,2025-06-07 03:11,false
919,BH-000919/2026,42475,SN745723259506,214,2,máy phồng pin cấn màn hình bị từ tuần trước,2,TRUNG_BINH,DA_DONG,12,2026-04-06 13:15,2026-04-09 13:15,2026-04-07 19:59,true
920,BH-000920/2025,6493,SN797616042559,121,1,TÌNH TRẠNG: MÀN HÌNH XUẤT HIỆN VỆT MỰC LOANG,1,CAO,DA_DONG,1,2025-02-05 15:00,2025-02-06 15:00,2025-02-08 02:59,true
921,BH-000921/2025,53224,SN615117619084,158,4,TÌNH TRẠNG: MÀN HÌNH BỊ ÁM VÀNG MỘT GÓC XẢY RA SAU KHI RƠI,1,CAO,DA_DONG,4,2025-02-26 15:00,2025-02-27 15:00,2025-02-27 07:06,true
922,BH-000922/2025,29780,SN353391610183,37,4,màn hình bị sọc dọc mới bị 2 ngày nay,1,CAO,DA_DONG,21,2025-08-31 09:30,2025-09-01 09:30,2025-09-01 04:38,true
923,BH-000923/2026,36750,SN298580960344,242,4,tình trạng: màn hình xuất hiện vệt mực loang khách chưa từng sửa ở đâu,1,TRUNG_BINH,DA_DONG,15,2026-08-08 17:45,2026-08-11 17:45,2026-08-13 07:37,true
924,BH-000924/2024,47302,SN896227722149,256,3,tình trạng: camera mở lên bị đen màn đã thử khởi động lại không được,4,TRUNG_BINH,DA_DONG,22,2024-11-29 08:30,2024-12-02 08:30,2024-12-01 04:25,true
925,BH-000925/2025,50852,SN380871386054,235,4,khách hàng phản ánh máy treo logo không vào được hệ điều hành,4,THAP,DA_DONG,6,2025-04-07 15:30,2025-04-12 15:30,2025-04-12 02:39,true
926,BH-000926/2025,12994,SN165086294588,75,6,khách báo màn hình bị ám vàng một góc mới bị 2 ngày nay,1,CAO,DA_DONG,11,2025-03-20 13:15,2025-03-21 13:15,2025-03-20 22:24,false
927,BH-000927/2025,22925,SN517362269672,283,3,may bi máy chạy chậm giật lag sau khi cập nhật đã thử khởi động lại không được,4,THAP,CHO_LINH_KIEN,27,2025-05-31 14:30,2025-06-05 14:30,,true
928,BH-000928/2025,7494,SN130397701507,255,1,may bi máy phồng pin cấn màn hình xảy ra sau khi rơi,2,TRUNG_BINH,DA_DONG,1,2025-02-11 14:15,2025-02-14 14:15,2025-02-13 03:39,false
929,BH-000929/2026,28377,SN439858120584,175,5,cổng sạc bám bụi không tiếp xúc xảy ra sau khi rơi,3,TRUNG_BINH,DA_DONG,35,2026-03-05 10:45,2026-03-08 10:45,2026-03-07 18:04,true
930,BH-000930/2025,51331,SN494760741747,42,3,tình trạng: điểm chết trên màn hình bị từ tuần trước,1,THAP,DA_DONG,32,2025-10-25 15:30,2025-10-30 15:30,2025-10-27 12:19,true
931,BH-000931/2026,39150,SN176991292552,222,1,kh nói pin nóng bất thường khi dùng bị từ tuần trước,2,TRUNG_BINH,DA_DONG,20,2026-07-30 17:00,2026-08-02 17:00,2026-08-01 11:47,false
932,BH-000932/2025,35539,SN260669238458,185,5,kh nói màn hình bị sọc dọc,1,CAO,DA_DONG,7,2025-08-24 14:30,2025-08-25 14:30,2025-08-25 01:25,true
933,BH-000933/2026,32160,SN647175486588,41,2,may bi màn hình chớp tắt liên tục đã thử khởi động lại không được,1,CAO,DA_DONG,30,2026-05-05 09:30,2026-05-06 09:30,2026-05-06 02:10,true
934,BH-000934/2024,41290,SN222770758342,52,6,may bi báo pin sai phần trăm nhảy loạn mới bị 2 ngày nay,2,CAO,DA_DONG,23,2024-11-08 11:15,2024-11-09 11:15,2024-11-09 00:38,false
935,BH-000935/2025,48368,SN130008227465,112,5,may bi máy rung liên tục không dừng bị từ tuần trước,6,THAP,DA_DONG,17,2025-08-15 16:45,2025-08-20 16:45,2025-08-17 12:41,true
936,BH-000936/2025,31676,SN894684961278,248,3,may bi máy không giữ được pin qua đêm đã thử khởi động lại không được,2,TRUNG_BINH,DA_DONG,22,2025-10-30 15:00,2025-11-02 15:00,2025-10-31 11:26,false
937,BH-000937/2026,28747,SN357862755579,128,5,cắm sạc không vào điện mới bị 2 ngày nay,3,TRUNG_BINH,DA_DONG,35,2026-06-11 09:15,2026-06-14 09:15,2026-06-13 07:46,true
938,BH-000938/2025,33252,SN910683170334,285,5,tình trạng: màn hình bị sọc dọc máy còn bảo hành,1,TRUNG_BINH,DA_DONG,9,2025-05-03 10:00,2025-05-06 10:00,2025-05-06 01:23,true
939,BH-000939/2025,28373,SN253906803110,105,4,tình trạng: ứng dụng tự thoát liên tục mới bị 2 ngày nay,4,THAP,DA_DONG,6,2025-10-02 10:30,2025-10-07 10:30,2025-10-05 04:45,false
940,BH-000940/2025,24863,SN682035971147,57,5,khách hàng phản ánh báo pin sai phần trăm nhảy loạn xảy ra sau khi rơi,2,TRUNG_BINH,DA_DONG,26,2025-10-25 15:00,2025-10-28 15:00,2025-10-26 09:04,false
941,BH-000941/2025,33369,SN689185666994,219,5,KHÁCH BÁO MÁY PHỒNG PIN CẤN MÀN HÌNH ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,2,TRUNG_BINH,DA_DONG,9,2025-11-05 10:00,2025-11-08 10:00,2025-11-08 00:32,false
942,BH-000942/2026,23169,SN741369500225,238,2,khách hàng phản ánh máy treo logo không vào được hệ điều hành,4,THAP,DA_DONG,5,2026-04-25 11:15,2026-04-30 11:15,2026-04-27 20:48,true
943,BH-000943/2024,20724,SN705529291632,121,5,TÌNH TRẠNG: MÀN HÌNH CHỚP TẮT LIÊN TỤC MÁY CÒN BẢO HÀNH,1,CAO,DA_DONG,35,2024-10-28 15:30,2024-10-29 15:30,2024-10-29 12:10,true
944,BH-000944/2026,28233,SN938500739860,35,4,khách hàng phản ánh sạc đầy nhưng dùng 30 phút là sập nguồn mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,4,2026-07-05 15:45,2026-07-08 15:45,2026-07-12 08:28,false
945,BH-000945/2025,22240,SN830009768511,75,1,kh nói pin sụt 20% chỉ sau vài phút bị từ tuần trước,2,TRUNG_BINH,DA_DONG,33,2025-04-10 12:15,2025-04-13 12:15,2025-04-13 03:55,false
946,BH-000946/2026,53026,SN127533537663,95,5,KHACH BAO CAM SAC KHONG VAO DIEN MOI BI 2 NGAY NAY,3,TRUNG_BINH,DA_DONG,17,2026-01-31 10:30,2026-02-03 10:30,2026-02-02 19:35,true
947,BH-000947/2025,38338,SN791268681047,237,3,khách hàng phản ánh pin sụt 20% chỉ sau vài phút đã thử khởi động lại không được,2,TRUNG_BINH,DA_DONG,3,2025-12-19 10:15,2025-12-22 10:15,2025-12-21 18:01,true
948,BH-000948/2025,32831,SN972511364719,214,5,may bi may rung lien tuc khong dung da thu khoi dong lai khong duoc,6,TRUNG_BINH,DA_DONG,9,2025-05-02 10:00,2025-05-05 10:00,2025-05-04 03:17,true
949,BH-000949/2026,8810,SN698124122398,165,6,kh nói điện thoại dính nước mưa loa bị rè đã thử khởi động lại không được,5,CAO,DA_DONG,18,2026-07-13 09:45,2026-07-14 09:45,2026-07-13 17:25,false
950,BH-000950/2025,5009,SN519678832891,12,1,cổng sạc bị gãy chân máy còn bảo hành,3,TRUNG_BINH,DA_DONG,33,2025-03-07 10:45,2025-03-10 10:45,2025-03-09 13:16,true
951,BH-000951/2026,15088,SN536484558561,307,4,kh nói máy rơi vào nước không lên nguồn mới bị 2 ngày nay,5,CAO,DA_DONG,21,2026-07-10 14:15,2026-07-11 14:15,2026-07-11 01:33,false
952,BH-000952/2024,552,SN903851553008,131,2,khach bao cam ung cho duoc cho khong may con bao hanh,1,CAO,DA_DONG,25,2024-12-16 08:45,2024-12-17 08:45,2024-12-16 20:40,false
953,BH-000953/2025,8864,SN872596557974,243,2,kh nói pin chai chỉ còn dùng được nửa ngày máy còn bảo hành,2,THAP,DA_DONG,8,2025-02-28 15:15,2025-03-05 15:15,2025-03-10 06:36,true
954,BH-000954/2026,36144,SN544094680239,291,4,khách hàng phản ánh quên mật khẩu không mở được máy xảy ra sau khi rơi,4,THAP,DA_DONG,34,2026-04-13 13:30,2026-04-18 13:30,2026-04-15 19:52,true
955,BH-000955/2024,38543,SN668120342958,33,5,khách hàng phản ánh pin tụt rất nhanh dùng 2 tiếng đã hết đã thử khởi động lại không được,2,TRUNG_BINH,DA_DONG,31,2024-11-22 08:30,2024-11-25 08:30,2024-11-24 08:57,true
956,BH-000956/2026,53577,SN281309907315,269,2,khach bao cam sac khong vao dien may con bao hanh,3,TRUNG_BINH,DA_DONG,29,2026-01-07 17:15,2026-01-10 17:15,2026-01-08 15:54,true
957,BH-000957/2025,4683,SN870529823529,26,5,khách báo máy tự khởi động lại nhiều lần trong ngày,4,THAP,DA_DONG,24,2025-09-13 11:30,2025-09-18 11:30,2025-09-19 03:12,false
958,BH-000958/2025,24629,SN141128633571,253,6,khách báo cắm sạc máy nóng bất thường khách chưa từng sửa ở đâu,3,TRUNG_BINH,DA_DONG,23,2025-08-04 11:15,2025-08-07 11:15,2025-08-07 05:19,true
959,BH-000959/2026,53608,SN642520401880,210,5,TÌNH TRẠNG: PIN NÓNG BẤT THƯỜNG KHI DÙNG XẢY RA SAU KHI RƠI,2,TRUNG_BINH,DA_DONG,26,2026-08-07 16:15,2026-08-10 16:15,2026-08-10 03:26,false
960,BH-000960/2025,41587,SN544514024236,71,5,may bi sạc đầy nhưng dùng 30 phút là sập nguồn xảy ra sau khi rơi,2,TRUNG_BINH,DA_DONG,7,2025-11-20 16:15,2025-11-23 16:15,2025-11-25 10:59,true
