order_id,product_id,so_luong,don_gia,thanh_tien
6081,32,1,11390500,11390500
6082,34,1,18040500,18040500
6083,267,1,9490000,9490000
6083,33,1,237500,237500
6083,267,1,9015500,9015500
6084,97,1,4590000,4590000
6084,154,1,20691000,20691000
6085,237,1,9015500,9015500
6086,97,1,4360500,4360500
6087,169,1,3141000,3141000
6088,120,1,3490000,3490000
6088,302,1,35140500,35140500
6089,270,1,5690500,5690500
6090,85,1,27990000,30789000
6090,200,1,27990000,27990000
6091,178,1,2990000,2990000
6092,130,1,7490000,7490000
6093,102,1,2365500,2365500
6093,64,1,18990000,18990000
6093,248,1,11990000,11990000
6094,42,1,8541000,8541000
6095,26,1,31990000,31990000
6095,253,1,1890000,1890000
6096,320,1,320000,320000
6097,82,1,2490000,2490000
6097,165,1,6165500,6165500
6098,9,1,304000,304000
6098,157,1,7990000,7990000
6098,100,1,8991000,8991000
6099,29,1,250000,250000
6099,101,1,18990000,18990000
6100,320,1,320000,320000
6100,169,3,3490000,10470000
6101,252,1,225000,225000
6102,275,1,5990000,5990000
6102,81,1,6490000,6490000
6103,176,1,31990000,31990000
6104,36,1,190000,190000
6105,62,1,25191000,25191000
6105,53,1,9490000,9490000
6105,24,1,6490000,6490000
6106,80,1,9490000,9490000
6107,265,1,31990000,31990000
6107,46,1,7590500,7590500
6108,106,1,7990000,7990000
6109,282,1,7990000,7990000
6109,129,1,2691000,2691000
6110,189,1,1890000,1890000
6110,147,1,10791000,10791000
6110,231,1,36990000,36990000
6111,79,1,190000,190000
6112,283,1,9490000,9490000
6113,53,1,9490000,9490000
6113,206,1,531000,531000
6114,118,2,17091000,34182000
6115,219,1,7990000,7990000
6116,207,1,3790500,3790500
6117,57,1,33291000,33291000
6117,136,1,4990000,4990000
6118,82,1,2241000,2241000
6118,62,1,27990000,27990000
6119,275,1,5690500,5690500
6120,225,1,27990000,27990000
6120,32,1,11990000,11990000
6121,310,1,5990000,5990000
6121,40,1,1890000,1890000
6122,195,1,2241000,2241000
6123,32,1,11390500,11390500
6124,213,3,17091000,51273000
6125,145,1,2691000,2691000
6125,254,1,7590500,7590500
6126,294,1,5990000,5990000
6127,142,1,9490000,9490000
6128,113,1,18040500,16236450
6128,144,1,4990000,4990000
6129,245,1,9490000,9490000
6130,252,1,250000,250000
6131,247,1,10791000,10791000
6131,300,1,1890000,1890000
6132,95,1,7191000,7191000
6132,282,1,7990000,7990000
6133,128,1,405000,405000
6134,182,1,33291000,33291000
6134,13,1,26590500,29249550
6134,114,1,31990000,31990000
6135,312,1,4990000,4990000
6135,15,1,4491000,4491000
6136,220,1,12340500,12340500
6137,262,1,750000,750000
6138,264,1,9990000,9990000
6139,267,1,9490000,9490000
6140,290,2,18990000,37980000
6141,254,1,7990000,7990000
6141,185,1,2990000,2990000
6142,236,2,7191000,14382000
6143,139,1,8541000,8541000
6144,121,1,190000,190000
6145,170,2,17091000,34182000
6146,287,1,4740500,4740500
6147,111,2,7490000,14980000
6148,97,1,4590000,4590000
6149,222,1,36990000,36990000
6150,106,1,7990000,7990000
6151,308,1,22990000,22990000
6152,92,1,250000,250000
6153,87,1,4491000,4491000
6154,210,1,6490000,6490000
6155,264,1,9490500,9490500
6156,47,1,6490000,6490000
6157,119,1,108000,108000
6158,258,1,5990000,5990000
6159,281,1,3790500,3790500
6160,230,1,250000,250000
6161,81,1,6490000,6490000
6162,160,1,2990000,2990000
6163,8,2,1890000,3780000
6163,190,1,2990000,2990000
6164,293,1,2990000,2990000
6165,269,2,405000,810000
6165,203,1,27990000,27990000
6166,100,1,9990000,9990000
6167,168,1,25191000,25191000
6167,214,1,27990000,27990000
6167,153,1,120000,120000
6168,271,1,5841000,5841000
6169,157,1,7990000,7990000
6170,7,1,6165500,6165500
6170,80,3,9490000,28470000
6171,146,1,5391000,5391000
6171,221,1,18990000,18990000
6172,310,3,5990000,17970000
6173,224,1,7990000,7990000
6174,16,1,25191000,25191000
6175,240,2,5990000,11980000
6176,187,1,4990000,4990000
6176,196,1,4990000,4990000
6177,284,1,2691000,2691000
6178,156,3,27990000,83970000
6179,135,2,5990000,11980000
6180,213,2,17091000,30763800
6181,229,1,237500,237500
6181,180,2,2840500,5681000
6182,181,1,4990000,4990000
6182,265,1,28791000,28791000
6182,298,1,6490000,6490000
6183,81,1,6490000,6490000
6184,92,1,237500,237500
6184,87,1,4990000,4990000
6185,103,1,21840500,21840500
6186,293,1,2990000,2990000
6187,235,1,3141000,3141000
6188,90,1,405000,405000
6189,206,1,590000,590000
6190,270,1,5990000,5990000
6190,123,1,2490000,2490000
6191,109,1,590000,590000
6192,178,1,2990000,2990000
6192,214,1,25191000,25191000
6193,168,1,27990000,27990000
6194,97,2,4590000,9180000
6195,145,1,2990000,2990000
6195,117,1,10791000,10791000
6196,17,1,304000,304000
6197,204,1,9490000,9490000
6197,258,1,5391000,5391000
6198,129,1,2691000,2421900
6199,151,1,3490000,3490000
6199,105,1,9490000,9490000
6200,249,2,320000,640000
6201,261,1,9490000,9490000
6201,141,2,6490000,12980000
6202,242,1,5990000,5990000
6203,123,1,2490000,2490000
6204,108,1,31990000,31990000
6205,301,1,3591000,3591000
6206,36,1,190000,190000
6207,107,1,304000,304000
6208,143,1,2490000,2490000
6208,97,1,4131000,4131000
6209,118,1,18990000,18990000
6210,146,1,5690500,5690500
6210,29,1,250000,250000
6211,49,1,2490000,2490000
6212,51,1,450000,450000
6212,265,2,31990000,63980000
6213,4,1,288000,288000
6213,229,1,250000,250000
6214,190,1,2840500,2840500
6215,289,1,11990000,11990000
6216,12,1,26590500,26590500
6217,239,1,6490000,6490000
6218,132,1,4990000,4990000
6218,117,1,11390500,11390500
6218,129,1,2840500,2840500
6219,186,1,9490000,9490000
6219,6,1,5391000,5391000
6220,127,1,6490000,6490000
6220,205,1,6165500,6165500
6221,177,1,35140500,35140500
6222,101,1,18990000,18990000
6223,78,1,427500,427500
6224,287,1,4990000,4990000
6225,133,1,27990000,27990000
6226,289,1,10791000,10791000
6227,265,3,30390500,91171500
6228,141,1,6165500,6165500
6228,308,1,22990000,22990000
6229,303,1,18990000,18990000
6230,257,3,11990000,35970000
6231,248,1,10791000,10791000
6232,157,1,7191000,7191000
6233,249,1,288000,288000
6234,200,1,27990000,27990000
6235,158,1,2840500,2840500
6236,280,2,4590000,9180000
6236,116,1,18990000,18990000
6237,79,2,171000,342000
6237,4,2,304000,608000
6237,106,1,7990000,7990000
6238,135,1,5690500,5690500
6239,266,1,108000,108000
6240,163,2,18040500,36081000
6241,261,1,9490000,9490000
6242,244,1,31990000,31990000
6243,1,1,1890000,1890000
6243,224,1,7990000,7990000
6243,90,1,450000,450000
6244,234,1,7990000,7990000
6245,72,1,7990000,7990000
6246,226,1,18040500,18040500
6247,65,1,18040500,18040500
6248,156,1,25191000,25191000
6249,56,1,6490000,6490000
6250,15,1,4491000,4491000
6250,273,1,11990000,11990000
6251,174,1,4990000,4990000
6252,152,1,22990000,22990000
6252,4,1,320000,320000
6252,273,1,10791000,10791000
6253,72,2,7990000,15980000
6254,269,1,450000,450000
6254,180,1,2691000,2691000
6254,186,1,9490000,9490000
6255,198,1,11990000,11990000
6256,104,1,18040500,18040500
6257,140,1,4990000,4990000
6258,316,1,2840500,2840500
6259,204,1,9490000,9490000
6260,30,1,6490000,6490000
6261,34,1,18990000,18990000
6262,84,1,9015500,9015500
6262,284,1,2990000,2990000
6263,20,1,4360500,4360500
6264,169,1,3315500,3315500
6265,182,1,36990000,36990000
6266,46,1,7590500,7590500
6266,50,1,9490000,9490000
6267,39,1,28791000,28791000
6268,205,1,6165500,6165500
6269,98,1,35140500,35140500
6270,69,1,4990000,4990000
6271,50,1,9015500,9015500
6271,170,1,18040500,18040500
6271,298,1,6490000,6490000
6272,234,1,7191000,7191000
6273,95,1,7990000,7990000
6274,308,1,22990000,22990000
6275,233,1,250000,250000
6276,33,1,250000,225000
6277,187,1,4990000,4990000
6278,281,1,3990000,3990000
6278,250,1,180500,180500
6279,18,1,9015500,9015500
6279,226,1,18990000,18990000
6280,319,1,2840500,2840500
6281,85,1,27990000,27990000
6282,78,2,427500,855000
6283,171,2,2365500,4257900
6283,103,1,22990000,22990000
6284,148,1,5990000,5990000
6285,161,1,18990000,18990000
6286,103,1,22990000,22990000
6286,108,3,30390500,91171500
6287,42,1,9490000,9490000
6287,298,1,6490000,6490000
6288,48,1,6165500,6165500
6289,102,1,2490000,2490000
6290,262,1,712500,712500
6291,226,3,18040500,54121500
6292,133,1,27990000,27990000
6292,176,1,28791000,28791000
6293,291,1,3490000,3490000
6293,280,1,4131000,4131000
6294,264,1,9490500,9490500
6295,231,3,36990000,110970000
6295,214,2,27990000,55980000
6296,124,1,2990000,2990000
6297,102,1,2490000,2490000
6298,317,3,31990000,95970000
6298,101,1,18990000,18990000
6299,12,1,27990000,27990000
6300,286,1,3141000,3141000
6301,230,1,250000,250000
6302,5,1,7990000,7990000
6303,122,1,4491000,4491000
6303,105,1,9015500,9015500
6304,121,1,190000,190000
6304,153,1,114000,114000
6304,164,3,3790500,11371500
6305,55,1,9990000,9990000
6306,4,1,320000,320000
6306,215,1,25191000,25191000
6307,176,3,31990000,95970000
6308,256,1,560500,560500
6309,219,1,7590500,7590500
6309,124,1,2990000,2990000
6310,202,1,11990000,11990000
6311,151,1,3490000,3490000
6312,41,1,180500,180500
6313,41,1,190000,190000
6314,26,1,30390500,30390500
6315,36,1,171000,171000
6316,211,1,6165500,6165500
6316,247,1,11990000,11990000
6317,75,1,6490000,6490000
6318,134,1,6490000,6490000
6319,115,1,28791000,28791000
6319,314,1,27990000,27990000
6320,123,1,2490000,2490000
6321,180,1,2990000,2990000
6322,216,1,3990000,3990000
6322,217,1,22990000,22990000
6323,177,1,36990000,36990000
6323,177,1,36990000,36990000
6324,145,1,2840500,2840500
6324,312,1,4990000,4990000
6324,86,1,17091000,17091000
6325,114,1,28791000,28791000
6326,164,1,3990000,3990000
6327,201,1,4990000,4990000
6327,54,1,6741000,6741000
6328,88,1,7990000,7990000
6329,229,1,250000,250000
6329,193,1,36990000,36990000
6329,21,1,7990000,8789000
6330,289,1,11990000,11990000
6331,208,1,120000,120000
6332,57,1,33291000,33291000
6332,151,1,3490000,3490000
6333,56,1,5841000,5841000
6333,3,1,590000,590000
6334,241,1,4590000,4590000
6334,305,1,1890000,1890000
6335,24,3,6165500,18496500
6336,194,1,6490000,6490000
6337,39,1,31990000,31990000
6338,236,1,7191000,7191000
6338,34,2,18040500,36081000
6339,80,1,9015500,9015500
6340,210,1,6490000,6490000
6341,96,1,2840500,2840500
6342,143,1,2365500,2365500
6342,142,1,8541000,8541000
6342,144,1,4990000,4990000
6343,152,1,22990000,22990000
6344,2,1,36990000,36990000
6345,45,1,9490000,9490000
6345,173,1,18990000,18990000
6345,214,1,27990000,27990000
6346,87,1,4491000,4491000
6347,197,1,712500,712500
6347,27,2,12990000,25980000
6348,248,1,11990000,11990000
6348,126,1,5990000,5990000
6349,100,1,8991000,8991000
6350,235,1,3490000,3490000
6351,288,1,3990000,3990000
6352,205,1,6165500,6165500
6353,121,1,190000,190000
6353,51,1,405000,405000
6354,173,1,18990000,18990000
6355,220,1,12990000,12990000
6356,291,1,3490000,3490000
6357,238,1,36990000,36990000
6358,223,1,5690500,5690500
6359,186,1,9015500,9015500
6359,170,1,18990000,18990000
6360,261,1,9490000,9490000
6361,156,1,27990000,27990000
6362,126,1,5990000,5990000
6362,251,1,27990000,27990000
6363,33,2,237500,475000
6364,190,3,2990000,8970000
6364,302,1,33291000,33291000
6365,90,1,450000,450000
6366,242,1,5391000,5391000
6367,204,1,9490000,9490000
6368,230,1,225000,225000
6369,166,1,3990000,3990000
6369,148,1,5690500,5690500
6370,85,1,27990000,27990000
6371,109,1,590000,590000
6371,75,1,6490000,6490000
6372,236,1,7990000,7990000
6373,290,1,18990000,18990000
6374,260,1,18990000,18990000
6375,309,1,36990000,36990000
6376,124,1,2691000,2691000
6377,163,1,18990000,18990000
6377,39,1,28791000,28791000
6377,114,1,31990000,31990000
6378,243,1,18990000,18990000
6379,94,1,5690500,5690500
6380,110,1,4491000,4491000
6380,150,1,12340500,12340500
6381,204,1,9490000,9490000
6382,185,1,2840500,2840500
6383,63,1,5690500,5690500
6384,90,2,405000,810000
6385,80,1,9490000,9490000
6385,289,2,11990000,23980000
6385,240,1,5990000,5990000
6386,105,1,9490000,9490000
6386,106,1,7191000,7191000
6387,71,1,11990000,11990000
6387,109,1,590000,590000
6388,252,3,250000,750000
6389,246,1,675000,675000
6390,2,1,36990000,36990000
6391,319,1,2990000,2990000
6392,57,1,35140500,35140500
6392,163,1,18990000,18990000
6393,109,1,590000,590000
6394,267,1,9490000,9490000
6395,31,1,6490000,6490000
6396,315,1,4590000,4590000
6397,289,1,11990000,11990000
6398,116,1,18040500,18040500
6399,117,3,11990000,35970000
6399,244,1,31990000,31990000
6399,264,1,9990000,9990000
6400,141,1,5841000,5841000
6400,185,1,2840500,2840500
6401,31,1,6490000,6490000
6402,67,1,18990000,18990000
6403,142,1,9490000,9490000
6404,280,2,4590000,9180000
6405,217,1,20691000,20691000
6405,233,1,250000,250000
6406,273,1,11390500,11390500
6407,235,1,3141000,3141000
6408,54,1,7490000,7490000
6409,26,1,31990000,31990000
6409,156,1,25191000,25191000
6410,53,1,8541000,8541000
6411,6,2,5990000,11980000
6411,219,1,7990000,7990000
6412,25,1,3490000,3490000
6413,241,2,4360500,8721000
6414,105,1,9490000,9490000
6415,99,2,12340500,24681000
6416,268,1,427500,427500
6417,192,1,7990000,7990000
6418,31,1,6490000,6490000
6419,185,1,2990000,2990000
6420,130,2,7115500,14231000
6421,105,1,9015500,9015500
6422,215,1,25191000,25191000
6422,273,1,11990000,11990000
6423,131,1,26590500,26590500
6423,121,1,171000,171000
6424,285,1,2490000,2490000
6425,24,1,6490000,6490000
6426,28,1,4131000,4131000
6427,306,1,1890000,1890000
6428,317,1,30390500,30390500
6429,173,1,18040500,18040500
6430,189,1,1795500,1795500
6431,92,1,225000,225000
6431,200,1,27990000,27990000
6432,27,1,11691000,11691000
6433,115,1,31990000,31990000
6433,242,1,5990000,5990000
6434,11,1,36990000,36990000
6434,179,1,320000,320000
6435,280,1,4131000,4131000
6435,121,1,190000,190000
6436,108,1,31990000,31990000
6437,172,1,3315500,3315500
6437,232,1,750000,750000
6438,148,1,5990000,5990000
6439,82,1,2490000,2490000
6440,304,1,7590500,7590500
6440,213,1,18990000,18990000
6441,163,1,18040500,18040500
6441,317,1,30390500,30390500
6442,301,1,3591000,3591000
6442,142,1,9490000,9490000
6443,104,2,18990000,37980000
6444,14,1,237500,237500
6444,213,1,18990000,18990000
6444,225,1,27990000,27990000
6445,47,1,6165500,6165500
6446,125,1,6165500,6165500
6447,300,1,1795500,1795500
6447,55,1,9490500,9490500
6448,306,1,1890000,1890000
6449,81,1,5841000,5841000
6450,61,2,712500,1425000
6451,132,1,4990000,4990000
6451,290,1,18990000,18990000
6452,168,1,27990000,27990000
6453,203,1,25191000,25191000
6454,228,1,2490000,2490000
6454,146,1,5990000,5990000
6455,18,3,9015500,27046500
6455,250,1,180500,180500
6455,150,1,12990000,12990000
6456,119,1,120000,120000
6456,42,3,9490000,28470000
6456,273,1,11990000,11990000
6457,68,1,1701000,1701000
6458,27,1,12990000,12990000
6459,46,1,7191000,7910100
6459,90,1,405000,405000
6460,86,1,18040500,18040500
6461,177,1,33291000,33291000
6462,158,1,2990000,2691000
6462,18,1,9490000,9490000
6462,185,3,2990000,8970000
6463,298,1,6490000,6490000
6463,84,1,9490000,9490000
6464,51,1,405000,405000
6465,263,1,4740500,4740500
6466,108,1,31990000,31990000
6466,84,1,8541000,8541000
6467,29,1,225000,225000
6467,240,1,5990000,5990000
6467,237,1,9490000,9490000
6468,45,1,9490000,9490000
6469,146,1,5990000,5990000
6469,99,1,12340500,12340500
6470,306,1,1701000,1701000
6471,181,1,4990000,4990000
6472,219,1,7990000,7990000
6473,105,1,8541000,8541000
6474,316,1,2691000,2691000
6474,233,2,250000,500000
6475,230,1,237500,237500
6475,92,1,250000,250000
6476,260,1,18990000,18990000
6476,264,1,9990000,9990000
6477,267,1,9490000,9490000
6478,252,1,225000,225000
6479,316,1,2990000,2990000
6480,209,1,9990000,8991000
6481,124,1,2990000,2990000
6482,301,1,3990000,3990000
6483,194,1,6165500,6165500
6483,312,1,4990000,4990000
6484,9,1,320000,320000
6485,214,1,27990000,27990000
6486,165,1,6490000,6490000
6487,115,1,31990000,31990000
6488,210,3,6490000,19470000
6489,172,1,3141000,3141000
6489,191,1,4990000,4990000
6490,140,1,4990000,4990000
6490,260,1,18990000,18990000
6491,83,1,27990000,27990000
6492,248,1,11990000,11990000
6492,5,1,7990000,7990000
6493,309,1,35140500,35140500
6494,10,1,6490000,6490000
6494,261,1,8541000,8541000
6495,260,1,18990000,18990000
6496,269,1,450000,450000
6496,126,1,5990000,5990000
6496,277,3,6490000,19470000
6497,99,1,12990000,12990000
6498,43,1,9490000,9490000
6499,248,1,11990000,11990000
6500,24,1,6490000,7139000
6500,217,2,22990000,41382000
6501,286,1,3490000,3490000
6501,66,1,712500,712500
6501,14,1,250000,250000
6502,105,1,9490000,9490000
6503,111,1,6741000,6741000
6503,44,2,2990000,5980000
6504,167,1,35140500,35140500
6504,43,1,9015500,9015500
6505,9,1,304000,304000
6506,18,1,9015500,9015500
6507,63,1,5990000,5990000
6507,184,1,6490000,6490000
6508,245,1,9490000,9490000
6508,88,1,7990000,7990000
6508,169,1,3490000,3490000
6509,107,1,320000,320000
6510,69,2,4740500,9481000
6511,298,1,5841000,5841000
6511,61,1,675000,675000
6511,163,1,18990000,18990000
6512,254,1,7990000,7990000
6513,235,1,3490000,3490000
6514,147,1,11390500,11390500
6514,9,1,320000,320000
6515,318,1,7990000,7990000
6516,242,3,5990000,17970000
6517,244,1,31990000,31990000
6517,56,2,6165500,12331000
6518,319,1,2990000,2990000
6519,43,1,9015500,9015500
6520,300,1,1890000,1890000
6521,32,1,10791000,10791000
6521,226,1,18040500,18040500
6522,238,1,36990000,36990000
6522,292,1,6490000,6490000
6523,205,1,6490000,6490000
6524,100,3,9490500,28471500
6525,194,1,6490000,6490000
6525,123,1,2365500,2365500
6526,111,1,7490000,7490000
6527,134,2,6490000,12980000
6528,100,1,9990000,9990000
6529,225,1,27990000,27990000
6529,13,1,27990000,27990000
6530,46,1,7990000,7990000
6530,208,1,120000,120000
6531,32,1,11990000,11990000
6532,231,1,35140500,35140500
6533,230,1,250000,250000
6533,117,1,10791000,10791000
6533,223,1,5391000,5391000
6534,291,1,3490000,3490000
6535,138,1,7490000,7490000
6536,121,1,190000,190000
6537,1,1,1890000,1890000
6538,64,1,18990000,18990000
6539,25,1,3490000,3490000
6540,140,1,4990000,4990000
6540,158,1,2840500,2840500
6541,92,1,225000,225000
6542,41,1,190000,190000
6543,84,1,9490000,9490000
6543,266,1,120000,120000
6544,202,3,11990000,35970000
6545,205,1,6490000,6490000
6545,71,1,11390500,11390500
6546,238,1,36990000,36990000
6547,166,1,3990000,3990000
6548,302,1,36990000,36990000
6549,150,1,12990000,12990000
6549,236,1,7990000,7990000
6549,287,1,4990000,4990000
6550,189,1,1890000,1890000
6551,56,1,6165500,6165500
6552,41,1,190000,190000
6552,308,1,22990000,22990000
6553,115,1,31990000,31990000
6553,69,1,4491000,4491000
6554,206,1,531000,531000
6554,88,1,7990000,7990000
6555,250,1,190000,190000
6556,248,1,11990000,11990000
6557,195,2,2490000,4980000
6558,104,1,17091000,17091000
6559,184,1,6165500,6165500
6560,45,1,9015500,9015500
6561,251,1,27990000,27990000
6562,79,1,171000,171000
6563,78,1,427500,427500
6564,314,1,25191000,25191000
6565,91,1,4491000,4491000
6566,92,1,250000,250000
6566,107,1,288000,288000
6567,99,3,12990000,38970000
6567,44,1,2840500,2840500
6568,112,2,26590500,53181000
6569,233,1,250000,250000
6569,294,2,5990000,11980000
6570,258,1,5990000,5990000
6571,94,1,5990000,5990000
6572,118,1,18990000,18990000
6573,104,1,17091000,17091000
6574,81,1,6165500,6165500
6574,243,1,18040500,18040500
6574,241,2,4131000,8262000
6575,187,3,4990000,14970000
6576,25,1,3141000,3141000
6577,3,1,590000,590000
6578,15,1,4740500,4740500
6579,289,1,11390500,11390500
6579,165,1,6490000,6490000
6580,194,1,6490000,6490000
6581,319,2,2990000,5980000
6582,76,1,22990000,22990000
6583,177,1,33291000,33291000
6584,115,1,31990000,31990000
6584,312,1,4990000,4990000
6585,228,1,2490000,2490000
6586,146,1,5990000,5990000
6587,135,1,5990000,5990000
6588,274,1,10791000,10791000
6588,175,1,2490000,2490000
6589,305,1,1795500,1795500
6590,319,1,2990000,2990000
6590,282,1,7191000,7191000
6590,15,1,4491000,4491000
6591,160,1,2990000,2990000
6592,70,1,1795500,1795500
6593,95,2,7990000,15980000
6593,121,1,190000,190000
6593,146,1,5990000,5990000
6594,137,1,3591000,3591000
6594,279,1,4590000,4590000
