desc_id,issue_desc,issue_category
1113,khách hàng phản ánh pin sụt 20% chỉ sau vài phút đã thử khởi động lại không được,PIN
1114,khách hàng phản ánh không cài được ứng dụng báo lỗi,PHAN_MEM
1115,khách báo cắm sạc báo lỗi phụ kiện mới bị 2 ngày nay,SAC
1116,tình trạng: màn hình nứt sau khi rơi bị từ tuần trước,MAN_HINH
1117,may bi cam ung cho duoc cho khong,MAN_HINH
1118,khách báo cảm ứng loạn không bấm được đã thử khởi động lại không được,MAN_HINH
1119,cảm ứng loạn không bấm được,MAN_HINH
1120,khách hàng phản ánh cảm ứng loạn không bấm được xảy ra sau khi rơi,MAN_HINH
1121,kh nói máy tự khởi động lại nhiều lần trong ngày,PHAN_MEM
1122,khách báo màn hình bị sọc dọc máy còn bảo hành,MAN_HINH
1123,kh nói rơi bồn rửa máy chập chờn mới bị 2 ngày nay,NUOC_VAO
1124,máy bị đổ nước ngọt vào không sạc được xảy ra sau khi rơi,NUOC_VAO
1125,pin tut rat nhanh dung 2 tieng da het bi tu tuan truoc,PIN
1126,may bi máy vào nước màn hình loang ố mới bị 2 ngày nay,NUOC_VAO
1127,khách hàng phản ánh wifi không kết nối được sau cập nhật mới bị 2 ngày nay,PHAN_MEM
1128,khach hang phan anh man hinh den khong len,MAN_HINH
1129,may bi sạc đầy nhưng dùng 30 phút là sập nguồn máy còn bảo hành,PIN
1130,khách hàng phản ánh màn hình bị hở sáng viền dưới,MAN_HINH
1131,khách hàng phản ánh cảm ứng chỗ được chỗ không xảy ra sau khi rơi,MAN_HINH
1132,may bi máy rung liên tục không dừng khách chưa từng sửa ở đâu,KHAC
1133,kh nói pin sụt 20% chỉ sau vài phút khách chưa từng sửa ở đâu,PIN
1134,may bi màn hình nứt sau khi rơi,MAN_HINH
1135,kh nói máy tự khởi động lại nhiều lần trong ngày khách chưa từng sửa ở đâu,PHAN_MEM
1136,kh nói không cài được ứng dụng báo lỗi,PHAN_MEM
1137,khach bao may tu khoi dong lai nhieu lan trong ngay may con bao hanh,PHAN_MEM
1138,kh nói camera mở lên bị đen màn máy còn bảo hành,PHAN_MEM
1139,bao pin sai phan tram nhay loan bi tu tuan truoc,PIN
1140,khách hàng phản ánh màn hình bị hở sáng viền dưới bị từ tuần trước,MAN_HINH
1141,kh noi man hinh bi ho sang vien duoi da thu khoi dong lai khong duoc,MAN_HINH
1142,khách báo điểm chết trên màn hình bị từ tuần trước,MAN_HINH
1143,khách hàng phản ánh nút nguồn bị kẹt khách chưa từng sửa ở đâu,KHAC
1144,bao pin sai phan tram nhay loan xay ra sau khi roi,PIN
1145,khách báo cổng sạc bị gãy chân,SAC
1146,MAY BI SẠC RẤT CHẬM MẤT CẢ ĐÊM KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,SAC
1147,tình trạng: pin chai chỉ còn dùng được nửa ngày khách chưa từng sửa ở đâu,PIN
1148,khách báo máy phồng pin cấn màn hình máy còn bảo hành,PIN
1149,khách hàng phản ánh pin nóng bất thường khi dùng đã thử khởi động lại không được,PIN
1150,tình trạng: màn hình bị sọc dọc,MAN_HINH
1151,màn hình xuất hiện vệt mực loang máy còn bảo hành,MAN_HINH
1152,TÌNH TRẠNG: PIN NÓNG BẤT THƯỜNG KHI DÙNG XẢY RA SAU KHI RƠI,PIN
1153,camera sau bị mờ như có sương mới bị 2 ngày nay,KHAC
1154,pin tut rat nhanh dung 2 tieng da het bi tu tuan truoc,PIN
1155,tình trạng: cắm sạc máy nóng bất thường,SAC
1156,SAC RAT CHAM MAT CA DEM,SAC
1157,kh noi cam sac khong vao dien bi tu tuan truoc,SAC
1158,khách hàng phản ánh sạc đầy nhưng dùng 30 phút là sập nguồn máy còn bảo hành,PIN
1159,khach bao may treo logo khong vao duoc he dieu hanh khach chua tung sua o dau,PHAN_MEM
1160,khách báo cắm sạc báo lỗi phụ kiện đã thử khởi động lại không được,SAC
1161,khách hàng phản ánh sạc rất chậm mất cả đêm xảy ra sau khi rơi,SAC
1162,tình trạng: máy phồng pin cấn màn hình,PIN
1163,khách báo máy chạy chậm giật lag sau khi cập nhật máy còn bảo hành,PHAN_MEM
1164,may bi sạc rất chậm mất cả đêm xảy ra sau khi rơi,SAC
1165,tình trạng: pin chai chỉ còn dùng được nửa ngày xảy ra sau khi rơi,PIN
1166,khách hàng phản ánh chân sạc lỏng phải giữ mới sạc được máy còn bảo hành,SAC
1167,khach bao sac day nhung dung 30 phut la sap nguon may con bao hanh,PIN
1168,khách hàng phản ánh cảm ứng chỗ được chỗ không khách chưa từng sửa ở đâu,MAN_HINH
1169,khách hàng phản ánh sạc rất chậm mất cả đêm đã thử khởi động lại không được,SAC
1170,kh nói màn hình bị hở sáng viền dưới đã thử khởi động lại không được,MAN_HINH
1171,KHACH BAO KHONG CAI DUOC UNG DUNG BAO LOI XAY RA SAU KHI ROI,PHAN_MEM
1172,khách hàng phản ánh máy tự tắt khi còn 30% pin mới bị 2 ngày nay,PIN
1173,kh nói màn hình xuất hiện vệt mực loang,MAN_HINH
1174,may bi cảm ứng loạn không bấm được đã thử khởi động lại không được,MAN_HINH
1175,may bi máy tự tắt khi còn 30% pin bị từ tuần trước,PIN
1176,kh nói màn hình nứt sau khi rơi bị từ tuần trước,MAN_HINH
1177,khách hàng phản ánh sạc rất chậm mất cả đêm,SAC
1178,khach bao camera sau bi mo nhu co suong,KHAC
1179,KH NOI BAO PIN SAI PHAN TRAM NHAY LOAN XAY RA SAU KHI ROI,PIN
1180,may bi pin tụt rất nhanh dùng 2 tiếng đã hết xảy ra sau khi rơi,PIN
1181,khách hàng phản ánh pin chai chỉ còn dùng được nửa ngày bị từ tuần trước,PIN
1182,cắm sạc máy nóng bất thường mới bị 2 ngày nay,SAC
1183,KHÁCH BÁO CẢM ỨNG CHỖ ĐƯỢC CHỖ KHÔNG,MAN_HINH
1184,kh nói máy không giữ được pin qua đêm mới bị 2 ngày nay,PIN
1185,MÀN HÌNH BỊ ÁM VÀNG MỘT GÓC MỚI BỊ 2 NGÀY NAY,MAN_HINH
1186,cảm ứng loạn không bấm được,MAN_HINH
1187,khách hàng phản ánh màn hình bị ám vàng một góc xảy ra sau khi rơi,MAN_HINH
1188,tình trạng: màn hình bị sọc dọc đã thử khởi động lại không được,MAN_HINH
1189,tinh trang: man hinh chop tat lien tuc xay ra sau khi roi,MAN_HINH
1190,tình trạng: máy không giữ được pin qua đêm đã thử khởi động lại không được,PIN
1191,tình trạng: cảm ứng chỗ được chỗ không xảy ra sau khi rơi,MAN_HINH
1192,kh nói màn hình nứt sau khi rơi bị từ tuần trước,MAN_HINH
1193,không cài được ứng dụng báo lỗi mới bị 2 ngày nay,PHAN_MEM
1194,may bi do nuoc ngot vao khong sac duoc xay ra sau khi roi,NUOC_VAO
1195,cắm sạc không vào điện xảy ra sau khi rơi,SAC
1196,tinh trang: dinh nuoc bien may nong va tat da thu khoi dong lai khong duoc,NUOC_VAO
1197,kh nói sạc đầy nhưng dùng 30 phút là sập nguồn mới bị 2 ngày nay,PIN
1198,kh nói pin sụt 20% chỉ sau vài phút bị từ tuần trước,PIN
1199,kh nói pin sụt 20% chỉ sau vài phút xảy ra sau khi rơi,PIN
1200,kh nói máy treo logo không vào được hệ điều hành máy còn bảo hành,PHAN_MEM
1201,khách hàng phản ánh màn hình bị sọc dọc xảy ra sau khi rơi,MAN_HINH
1202,may bi camera mở lên bị đen màn mới bị 2 ngày nay,PHAN_MEM
1203,may bi man hinh bi am vang mot goc khach chua tung sua o dau,MAN_HINH
1204,báo pin sai phần trăm nhảy loạn mới bị 2 ngày nay,PIN
1205,khách báo điểm chết trên màn hình,MAN_HINH
1206,kh nói máy không giữ được pin qua đêm bị từ tuần trước,PIN
1207,khach hang phan anh man hinh xuat hien vet muc loang khach chua tung sua o dau,MAN_HINH
1208,may bi màn hình chớp tắt liên tục máy còn bảo hành,MAN_HINH
1209,khach hang phan anh man hinh nut sau khi roi may con bao hanh,MAN_HINH
1210,kh nói cắm sạc máy nóng bất thường máy còn bảo hành,SAC
1211,chân sạc lỏng phải giữ mới sạc được bị từ tuần trước,SAC
1212,kh nói không cài được ứng dụng báo lỗi máy còn bảo hành,PHAN_MEM
1213,khách hàng phản ánh pin nóng bất thường khi dùng mới bị 2 ngày nay,PIN
1214,khách báo màn hình đen không lên máy còn bảo hành,MAN_HINH
1215,chân sạc lỏng phải giữ mới sạc được máy còn bảo hành,SAC
1216,khách báo màn hình xuất hiện vệt mực loang khách chưa từng sửa ở đâu,MAN_HINH
1217,kh noi dinh nuoc bien may nong va tat bi tu tuan truoc,NUOC_VAO
1218,máy rơi vào nước không lên nguồn máy còn bảo hành,NUOC_VAO
1219,kh nói cảm ứng chỗ được chỗ không mới bị 2 ngày nay,MAN_HINH
1220,tinh trang: pin nong bat thuong khi dung may con bao hanh,PIN
1221,MAY BI MÀN HÌNH CHỚP TẮT LIÊN TỤC XẢY RA SAU KHI RƠI,MAN_HINH
1222,khách hàng phản ánh pin sụt 20% chỉ sau vài phút máy còn bảo hành,PIN
1223,pin nóng bất thường khi dùng,PIN
1224,tình trạng: cảm ứng chỗ được chỗ không đã thử khởi động lại không được,MAN_HINH
1225,kh nói cắm sạc máy nóng bất thường,SAC
1226,CẢM ỨNG CHỖ ĐƯỢC CHỖ KHÔNG XẢY RA SAU KHI RƠI,MAN_HINH
1227,may tu tat khi con 30% pin may con bao hanh,PIN
1228,MAY BI MÀN HÌNH BỊ ÁM VÀNG MỘT GÓC BỊ TỪ TUẦN TRƯỚC,MAN_HINH
1229,kh nói chân sạc lỏng phải giữ mới sạc được bị từ tuần trước,SAC
1230,tình trạng: màn hình đen không lên đã thử khởi động lại không được,MAN_HINH
1231,khách hàng phản ánh máy rơi vào nước không lên nguồn máy còn bảo hành,NUOC_VAO
1232,may bi wifi khong ket noi duoc sau cap nhat may con bao hanh,PHAN_MEM
1233,khách hàng phản ánh pin nóng bất thường khi dùng,PIN
1234,điểm chết trên màn hình,MAN_HINH
1235,MAY BI MÀN HÌNH BỊ ÁM VÀNG MỘT GÓC MỚI BỊ 2 NGÀY NAY,MAN_HINH
1236,khách hàng phản ánh sạc rất chậm mất cả đêm xảy ra sau khi rơi,SAC
1237,chân sạc lỏng phải giữ mới sạc được đã thử khởi động lại không được,SAC
1238,khách báo cảm ứng chỗ được chỗ không,MAN_HINH
1239,TÌNH TRẠNG: MÀN HÌNH BỊ ÁM VÀNG MỘT GÓC XẢY RA SAU KHI RƠI,MAN_HINH
1240,khách hàng phản ánh cổng sạc bám bụi không tiếp xúc,SAC
1241,kh nói màn hình bị sọc dọc xảy ra sau khi rơi,MAN_HINH
1242,kh nói máy rơi vào nước không lên nguồn bị từ tuần trước,NUOC_VAO
1243,khách báo màn hình bị sọc dọc bị từ tuần trước,MAN_HINH
1244,khach bao man hinh nut sau khi roi xay ra sau khi roi,MAN_HINH
1245,tình trạng: màn hình nứt sau khi rơi máy còn bảo hành,MAN_HINH
1246,KHÁCH BÁO MÀN HÌNH ĐEN KHÔNG LÊN XẢY RA SAU KHI RƠI,MAN_HINH
1247,kh nói máy rung liên tục không dừng bị từ tuần trước,KHAC
1248,khách hàng phản ánh pin tụt rất nhanh dùng 2 tiếng đã hết đã thử khởi động lại không được,PIN
1249,khách hàng phản ánh máy treo logo không vào được hệ điều hành bị từ tuần trước,PHAN_MEM
1250,kh nói cắm sạc báo lỗi phụ kiện máy còn bảo hành,SAC
1251,tình trạng: điểm chết trên màn hình xảy ra sau khi rơi,MAN_HINH
1252,KHÁCH HÀNG PHẢN ÁNH MÁY VÀO NƯỚC MÀN HÌNH LOANG Ố KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,NUOC_VAO
1253,kh noi cam ung loan khong bam duoc da thu khoi dong lai khong duoc,MAN_HINH
1254,may bi cong sac bam bui khong tiep xuc xay ra sau khi roi,SAC
1255,KHÁCH BÁO CẮM SẠC MÁY NÓNG BẤT THƯỜNG MỚI BỊ 2 NGÀY NAY,SAC
1256,khách hàng phản ánh điểm chết trên màn hình đã thử khởi động lại không được,MAN_HINH
1257,khách báo pin chai chỉ còn dùng được nửa ngày mới bị 2 ngày nay,PIN
1258,may bi cam sac khong vao dien xay ra sau khi roi,SAC
1259,KHACH BAO QUEN MAT KHAU KHONG MO DUOC MAY,PHAN_MEM
1260,khách hàng phản ánh máy bị đổ nước ngọt vào không sạc được,NUOC_VAO
1261,khách hàng phản ánh báo pin sai phần trăm nhảy loạn mới bị 2 ngày nay,PIN
1262,KHACH BAO ROI BON RUA MAY CHAP CHON MOI BI 2 NGAY NAY,NUOC_VAO
1263,kh noi pin tut rat nhanh dung 2 tieng da het may con bao hanh,PIN
1264,khách hàng phản ánh pin chai chỉ còn dùng được nửa ngày mới bị 2 ngày nay,PIN
1265,wifi không kết nối được sau cập nhật xảy ra sau khi rơi,PHAN_MEM
1266,kh nói màn hình nứt sau khi rơi khách chưa từng sửa ở đâu,MAN_HINH
1267,khach bao pin sut 20% chi sau vai phut may con bao hanh,PIN
1268,kh noi man hinh bi soc doc moi bi 2 ngay nay,MAN_HINH
1269,tinh trang: man hinh nut sau khi roi bi tu tuan truoc,MAN_HINH
1270,KHACH BAO CAMERA SAU BI MO NHU CO SUONG MAY CON BAO HANH,KHAC
1271,kh nói sạc đầy nhưng dùng 30 phút là sập nguồn bị từ tuần trước,PIN
1272,tình trạng: cắm sạc không vào điện bị từ tuần trước,SAC
1273,may bi ứng dụng tự thoát liên tục mới bị 2 ngày nay,PHAN_MEM
1274,tình trạng: máy tự khởi động lại nhiều lần trong ngày,PHAN_MEM
1275,khach bao may phong pin can man hinh khach chua tung sua o dau,PIN
1276,tình trạng: màn hình xuất hiện vệt mực loang khách chưa từng sửa ở đâu,MAN_HINH
1277,khách hàng phản ánh cảm ứng loạn không bấm được xảy ra sau khi rơi,MAN_HINH
1278,khach hang phan anh quen mat khau khong mo duoc may moi bi 2 ngay nay,PHAN_MEM
1279,may bi ứng dụng tự thoát liên tục máy còn bảo hành,PHAN_MEM
1280,may bi cong sac bi gay chan may con bao hanh,SAC
1281,khách báo máy chạy chậm giật lag sau khi cập nhật khách chưa từng sửa ở đâu,PHAN_MEM
1282,khách hàng phản ánh máy chạy chậm giật lag sau khi cập nhật,PHAN_MEM
1283,may bi báo pin sai phần trăm nhảy loạn bị từ tuần trước,PIN
1284,khách báo chân sạc lỏng phải giữ mới sạc được,SAC
1285,khách hàng phản ánh máy chạy chậm giật lag sau khi cập nhật khách chưa từng sửa ở đâu,PHAN_MEM
1286,kh nói mic gọi điện đối phương không nghe được mới bị 2 ngày nay,KHAC
1287,khách hàng phản ánh máy rơi vào nước không lên nguồn khách chưa từng sửa ở đâu,NUOC_VAO
1288,man hinh bi ho sang vien duoi da thu khoi dong lai khong duoc,MAN_HINH
1289,tình trạng: sạc vào nhưng không nhận cáp mới bị 2 ngày nay,SAC
1290,kh nói cắm sạc không vào điện bị từ tuần trước,SAC
1291,khách báo máy rung liên tục không dừng,KHAC
1292,KHÁCH BÁO MÀN HÌNH ĐEN KHÔNG LÊN,MAN_HINH
1293,tình trạng: pin sụt 20% chỉ sau vài phút xảy ra sau khi rơi,PIN
1294,may bi điểm chết trên màn hình khách chưa từng sửa ở đâu,MAN_HINH
1295,may bi máy rung liên tục không dừng xảy ra sau khi rơi,KHAC
1296,dính nước biển máy nóng và tắt xảy ra sau khi rơi,NUOC_VAO
1297,pin tụt rất nhanh dùng 2 tiếng đã hết đã thử khởi động lại không được,PIN
1298,may bi màn hình nứt sau khi rơi xảy ra sau khi rơi,MAN_HINH
1299,cảm ứng chỗ được chỗ không,MAN_HINH
1300,pin chai chỉ còn dùng được nửa ngày bị từ tuần trước,PIN
1301,khách báo sạc vào nhưng không nhận cáp máy còn bảo hành,SAC
1302,wifi không kết nối được sau cập nhật bị từ tuần trước,PHAN_MEM
1303,điểm chết trên màn hình,MAN_HINH
1304,khách báo màn hình bị ám vàng một góc khách chưa từng sửa ở đâu,MAN_HINH
1305,khách báo pin tụt rất nhanh dùng 2 tiếng đã hết đã thử khởi động lại không được,PIN
1306,may bi điểm chết trên màn hình đã thử khởi động lại không được,MAN_HINH
1307,KH NÓI MÁY CHẠY CHẬM GIẬT LAG SAU KHI CẬP NHẬT ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,PHAN_MEM
1308,kh nói sạc đầy nhưng dùng 30 phút là sập nguồn đã thử khởi động lại không được,PIN
1309,kh nói máy rơi vào nước không lên nguồn khách chưa từng sửa ở đâu,NUOC_VAO
1310,tình trạng: máy tự tắt khi còn 30% pin khách chưa từng sửa ở đâu,PIN
1311,may bi may bi do nuoc ngot vao khong sac duoc bi tu tuan truoc,NUOC_VAO
1312,màn hình chớp tắt liên tục mới bị 2 ngày nay,MAN_HINH
1313,may bi pin tụt rất nhanh dùng 2 tiếng đã hết đã thử khởi động lại không được,PIN
1314,khách hàng phản ánh quên mật khẩu không mở được máy xảy ra sau khi rơi,PHAN_MEM
1315,máy có tiếng kêu lạ bên trong mới bị 2 ngày nay,KHAC
1316,máy phồng pin cấn màn hình,PIN
1317,may bi màn hình bị sọc dọc mới bị 2 ngày nay,MAN_HINH
1318,kh noi may phong pin can man hinh xay ra sau khi roi,PIN
1319,màn hình đen không lên,MAN_HINH
1320,khách hàng phản ánh mic gọi điện đối phương không nghe được xảy ra sau khi rơi,KHAC
1321,may bi màn hình chớp tắt liên tục máy còn bảo hành,MAN_HINH
1322,may bi cảm ứng loạn không bấm được đã thử khởi động lại không được,MAN_HINH
1323,cảm ứng chỗ được chỗ không xảy ra sau khi rơi,MAN_HINH
1324,kh nói rơi bồn rửa máy chập chờn đã thử khởi động lại không được,NUOC_VAO
1325,tinh trang: ung dung tu thoat lien tuc xay ra sau khi roi,PHAN_MEM
1326,tình trạng: màn hình chớp tắt liên tục xảy ra sau khi rơi,MAN_HINH
