log_id,ticket_id,from_status,to_status,changed_at,changed_by,note
2090,428,DA_PHAN_CONG,DANG_XU_LY,2024-12-30 02:42,34,
2091,429,,MOI,2025-06-01 14:30,4,
2092,429,MOI,DA_PHAN_CONG,2025-06-04 08:43,9,
2093,430,,MOI,2026-01-02 16:30,34,
2094,430,MOI,DA_PHAN_CONG,2026-01-07 03:41,37,
2095,431,,MOI,2024-10-21 15:30,21,
2096,431,MOI,DA_PHAN_CONG,2024-10-21 17:34,56,
2097,431,DA_PHAN_CONG,DANG_XU_LY,2024-10-21 22:56,2,
2098,431,DANG_XU_LY,CHO_LINH_KIEN,2024-10-22 01:40,24,
2099,431,CHO_LINH_KIEN,HOAN_TAT,2024-10-22 07:03,11,
2100,431,HOAN_TAT,DA_DONG,2024-10-22 10:34,14,
2101,432,,MOI,2025-08-08 15:15,52,
2102,432,MOI,DA_PHAN_CONG,2025-08-09 07:39,20,
2103,432,DA_PHAN_CONG,DANG_XU_LY,2025-08-10 18:45,53,
2104,433,,MOI,2025-08-27 13:30,5,
2105,433,MOI,DA_PHAN_CONG,2025-08-27 15:05,19,
2106,433,DA_PHAN_CONG,DANG_XU_LY,2025-08-27 16:06,14,
2107,433,DANG_XU_LY,HOAN_TAT,2025-08-27 17:21,26,
2108,433,HOAN_TAT,DA_DONG,2025-08-27 19:48,15,
2109,434,,MOI,2026-06-01 16:45,3,
2110,434,MOI,DA_PHAN_CONG,2026-06-02 03:19,34,
2111,434,DA_PHAN_CONG,DANG_XU_LY,2026-06-02 09:29,10,
2112,434,DANG_XU_LY,CHO_LINH_KIEN,2026-06-02 16:29,39,
2113,434,CHO_LINH_KIEN,HOAN_TAT,2026-06-03 05:13,15,
2114,434,HOAN_TAT,DA_DONG,2026-06-03 10:55,29,
2115,435,,MOI,2025-03-22 11:45,51,
2116,435,MOI,DA_PHAN_CONG,2025-03-23 03:50,40,
2117,435,DA_PHAN_CONG,DANG_XU_LY,2025-03-24 02:36,49,
2118,435,DANG_XU_LY,HOAN_TAT,2025-03-25 04:24,7,
2119,435,HOAN_TAT,DA_DONG,2025-03-25 21:51,51,
2120,436,,MOI,2024-12-27 13:30,20,
2121,436,MOI,DA_PHAN_CONG,2024-12-27 17:41,48,
2122,436,DA_PHAN_CONG,DANG_XU_LY,2024-12-28 00:19,13,
2123,436,DANG_XU_LY,HOAN_TAT,2024-12-28 04:46,8,
2124,436,HOAN_TAT,DA_DONG,2024-12-28 09:51,57,
2125,437,,MOI,2024-09-12 15:00,11,
2126,437,MOI,DA_PHAN_CONG,2024-09-13 15:01,58,
2127,437,DA_PHAN_CONG,DANG_XU_LY,2024-09-14 11:17,13,
2128,438,,MOI,2024-10-17 16:30,12,
2129,438,MOI,DA_PHAN_CONG,2024-10-18 06:38,21,
2130,438,DA_PHAN_CONG,DANG_XU_LY,2024-10-18 16:27,38,
2131,438,DANG_XU_LY,CHO_LINH_KIEN,2024-10-19 06:33,24,
2132,438,CHO_LINH_KIEN,HOAN_TAT,2024-10-20 05:08,41,
2133,438,HOAN_TAT,DA_DONG,2024-10-20 18:43,6,
2134,439,,MOI,2025-03-13 10:45,35,
2135,439,MOI,DA_PHAN_CONG,2025-03-13 14:05,33,
2136,439,DA_PHAN_CONG,DANG_XU_LY,2025-03-13 17:29,22,
2137,439,DANG_XU_LY,CHO_LINH_KIEN,2025-03-13 19:11,43,
2138,439,CHO_LINH_KIEN,HOAN_TAT,2025-03-13 21:47,13,
2139,439,HOAN_TAT,DA_DONG,2025-03-13 23:08,15,
2140,440,,MOI,2024-12-12 15:30,28,
2141,440,MOI,DA_PHAN_CONG,2024-12-13 10:40,31,
2142,440,DA_PHAN_CONG,DANG_XU_LY,2024-12-13 21:14,43,
2143,440,DANG_XU_LY,HOAN_TAT,2024-12-14 12:46,43,
2144,440,HOAN_TAT,DA_DONG,2024-12-15 05:36,57,
2145,441,,MOI,2025-08-01 08:15,16,
2146,441,MOI,DA_PHAN_CONG,2025-08-01 15:33,30,
2147,441,DA_PHAN_CONG,DANG_XU_LY,2025-08-01 18:14,36,
2148,441,DANG_XU_LY,HOAN_TAT,2025-08-02 01:22,42,
2149,441,HOAN_TAT,DA_DONG,2025-08-02 06:07,59,
2150,442,,MOI,2025-12-23 16:30,48,
2151,442,MOI,DA_PHAN_CONG,2025-12-23 17:58,27,
2152,442,DA_PHAN_CONG,DANG_XU_LY,2025-12-23 19:46,10,
2153,442,DANG_XU_LY,CHO_LINH_KIEN,2025-12-23 22:11,36,
2154,442,CHO_LINH_KIEN,HOAN_TAT,2025-12-24 00:22,12,
2155,442,HOAN_TAT,DA_DONG,2025-12-24 02:46,11,
2156,443,,MOI,2025-09-03 14:30,33,
2157,443,MOI,DA_PHAN_CONG,2025-09-04 11:08,30,
2158,443,DA_PHAN_CONG,DANG_XU_LY,2025-09-05 01:37,27,
2159,443,DANG_XU_LY,HOAN_TAT,2025-09-05 16:50,14,
2160,443,HOAN_TAT,DA_DONG,2025-09-06 00:14,42,
2161,444,,MOI,2025-03-28 11:45,57,
2162,444,MOI,DA_PHAN_CONG,2025-03-29 00:41,10,
2163,444,DA_PHAN_CONG,DANG_XU_LY,2025-03-29 12:12,25,
2164,444,DANG_XU_LY,CHO_LINH_KIEN,2025-03-30 00:45,11,
2165,444,CHO_LINH_KIEN,HOAN_TAT,2025-03-30 13:57,36,
2166,444,HOAN_TAT,DA_DONG,2025-03-31 01:20,4,
2167,445,,MOI,2024-11-18 08:15,3,
2168,445,MOI,DA_PHAN_CONG,2024-11-18 21:33,14,
2169,445,DA_PHAN_CONG,DANG_XU_LY,2024-11-19 17:26,58,
2170,445,DANG_XU_LY,HOAN_TAT,2024-11-20 20:28,27,
2171,445,HOAN_TAT,DA_DONG,2024-11-21 09:50,40,
2172,446,,MOI,2025-07-11 16:30,6,
2173,446,MOI,DA_PHAN_CONG,2025-07-13 04:05,22,
2174,446,DA_PHAN_CONG,DANG_XU_LY,2025-07-13 23:52,40,
2175,446,DANG_XU_LY,HOAN_TAT,2025-07-14 16:16,25,
2176,446,HOAN_TAT,DA_DONG,2025-07-15 20:31,28,
2177,447,,MOI,2025-11-23 17:15,3,
2178,447,MOI,DA_PHAN_CONG,2025-11-24 05:03,52,
2179,447,DA_PHAN_CONG,DANG_XU_LY,2025-11-24 13:46,54,
2180,447,DANG_XU_LY,HOAN_TAT,2025-11-25 01:43,34,
2181,447,HOAN_TAT,DA_DONG,2025-11-25 14:04,25,
2182,448,,MOI,2025-09-05 15:45,43,
2183,448,MOI,DA_PHAN_CONG,2025-09-06 17:04,41,
2184,448,DA_PHAN_CONG,DANG_XU_LY,2025-09-07 20:57,46,
2185,448,DANG_XU_LY,HOAN_TAT,2025-09-08 16:14,49,
2186,448,HOAN_TAT,DA_DONG,2025-09-09 17:26,28,
2187,449,,MOI,2025-03-10 14:30,9,
2188,449,MOI,DA_PHAN_CONG,2025-03-11 04:27,59,
2189,449,DA_PHAN_CONG,DANG_XU_LY,2025-03-11 15:08,37,
2190,449,DANG_XU_LY,CHO_LINH_KIEN,2025-03-12 09:49,13,
2191,450,,MOI,2025-10-31 15:00,32,
2192,450,MOI,DA_PHAN_CONG,2025-10-31 23:18,10,
2193,450,DA_PHAN_CONG,DANG_XU_LY,2025-11-01 08:48,34,
2194,450,DANG_XU_LY,CHO_LINH_KIEN,2025-11-01 12:15,3,
2195,451,,MOI,2026-03-27 11:45,40,
2196,451,MOI,DA_PHAN_CONG,2026-03-27 13:23,18,
2197,451,DA_PHAN_CONG,DANG_XU_LY,2026-03-27 17:21,23,
2198,451,DANG_XU_LY,CHO_LINH_KIEN,2026-03-27 20:28,4,
2199,451,CHO_LINH_KIEN,HOAN_TAT,2026-03-27 21:58,59,
2200,451,HOAN_TAT,DA_DONG,2026-03-28 01:26,50,
2201,452,,MOI,2026-02-03 11:45,17,
2202,452,MOI,DA_PHAN_CONG,2026-02-04 05:01,44,
2203,452,DA_PHAN_CONG,DANG_XU_LY,2026-02-04 14:32,60,
2204,452,DANG_XU_LY,HOAN_TAT,2026-02-05 06:48,19,
2205,452,HOAN_TAT,DA_DONG,2026-02-05 21:01,14,
2206,453,,MOI,2025-08-30 12:30,45,
2207,453,MOI,DA_PHAN_CONG,2025-08-30 22:38,20,
2208,453,DA_PHAN_CONG,DANG_XU_LY,2025-08-31 04:37,17,
2209,453,DANG_XU_LY,HOAN_TAT,2025-08-31 15:25,1,
2210,453,HOAN_TAT,DA_DONG,2025-09-01 03:31,6,
2211,454,,MOI,2026-05-19 08:45,15,
2212,454,MOI,DA_PHAN_CONG,2026-05-20 08:43,37,
2213,454,DA_PHAN_CONG,DANG_XU_LY,2026-05-21 05:24,42,
2214,454,DANG_XU_LY,HOAN_TAT,2026-05-22 19:04,49,
2215,454,HOAN_TAT,DA_DONG,2026-05-23 14:05,13,
2216,455,,MOI,2024-12-31 11:15,56,
2217,455,MOI,DA_PHAN_CONG,2024-12-31 16:03,51,
2218,455,DA_PHAN_CONG,DANG_XU_LY,2024-12-31 20:42,17,
2219,455,DANG_XU_LY,HOAN_TAT,2025-01-01 00:56,12,
2220,455,HOAN_TAT,DA_DONG,2025-01-01 04:02,31,
2221,456,,MOI,2026-08-31 10:45,24,
2222,456,MOI,DA_PHAN_CONG,2026-08-31 12:35,57,
2223,456,DA_PHAN_CONG,DANG_XU_LY,2026-08-31 15:28,11,
2224,456,DANG_XU_LY,HOAN_TAT,2026-08-31 18:08,44,
2225,457,,MOI,2025-04-07 15:30,29,
2226,457,MOI,DA_PHAN_CONG,2025-04-07 23:17,44,
2227,457,DA_PHAN_CONG,DANG_XU_LY,2025-04-08 13:04,25,
2228,457,DANG_XU_LY,CHO_LINH_KIEN,2025-04-09 01:54,5,
2229,458,,MOI,2026-06-28 10:15,9,
2230,458,MOI,DA_PHAN_CONG,2026-06-28 19:41,54,
2231,458,DA_PHAN_CONG,DANG_XU_LY,2026-06-29 07:47,52,
2232,458,DANG_XU_LY,CHO_LINH_KIEN,2026-06-29 19:04,48,
2233,458,CHO_LINH_KIEN,HOAN_TAT,2026-06-30 01:10,38,
2234,458,HOAN_TAT,DA_DONG,2026-06-30 05:25,14,
2235,459,,MOI,2025-08-31 12:00,44,
2236,459,MOI,DA_PHAN_CONG,2025-09-01 10:57,6,
2237,459,DA_PHAN_CONG,DANG_XU_LY,2025-09-02 04:30,38,
2238,459,DANG_XU_LY,HOAN_TAT,2025-09-02 20:29,47,
2239,459,HOAN_TAT,DA_DONG,2025-09-03 15:13,41,
2240,460,,MOI,2026-01-21 10:15,19,
2241,460,MOI,DA_PHAN_CONG,2026-01-21 12:57,37,
2242,460,DA_PHAN_CONG,DANG_XU_LY,2026-01-21 14:10,50,
2243,460,DANG_XU_LY,HOAN_TAT,2026-01-21 16:00,60,
2244,460,HOAN_TAT,DA_DONG,2026-01-21 17:11,9,
2245,461,,MOI,2026-02-17 17:15,28,
2246,461,MOI,DA_PHAN_CONG,2026-02-17 19:39,5,
2247,461,DA_PHAN_CONG,DANG_XU_LY,2026-02-17 22:40,10,
2248,461,DANG_XU_LY,HOAN_TAT,2026-02-18 02:52,7,
2249,461,HOAN_TAT,DA_DONG,2026-02-18 07:22,34,
2250,462,,MOI,2026-04-08 11:00,12,
2251,462,MOI,DA_PHAN_CONG,2026-04-10 08:26,16,
2252,462,DA_PHAN_CONG,DANG_XU_LY,2026-04-12 09:10,27,
2253,463,,MOI,2024-12-03 08:45,36,
2254,463,MOI,DA_PHAN_CONG,2024-12-03 17:37,19,
2255,463,DA_PHAN_CONG,DANG_XU_LY,2024-12-04 01:24,3,
2256,463,DANG_XU_LY,HOAN_TAT,2024-12-04 12:10,59,
2257,463,HOAN_TAT,DA_DONG,2024-12-04 21:21,20,
2258,464,,MOI,2026-06-08 14:45,52,
2259,464,MOI,DA_PHAN_CONG,2026-06-09 12:41,49,
2260,464,DA_PHAN_CONG,DANG_XU_LY,2026-06-10 01:57,16,
2261,464,DANG_XU_LY,HOAN_TAT,2026-06-10 15:27,35,
2262,464,HOAN_TAT,DA_DONG,2026-06-11 04:22,15,
2263,465,,MOI,2025-04-04 14:00,47,
2264,465,MOI,DA_PHAN_CONG,2025-04-04 20:44,9,
2265,465,DA_PHAN_CONG,DANG_XU_LY,2025-04-05 05:08,3,
2266,465,DANG_XU_LY,HOAN_TAT,2025-04-05 13:55,46,
2267,465,HOAN_TAT,DA_DONG,2025-04-05 21:57,60,
2268,466,,MOI,2026-01-03 13:30,36,
2269,466,MOI,DA_PHAN_CONG,2026-01-04 13:02,47,
2270,466,DA_PHAN_CONG,DANG_XU_LY,2026-01-05 09:03,50,
2271,466,DANG_XU_LY,HOAN_TAT,2026-01-06 01:08,55,
2272,466,HOAN_TAT,DA_DONG,2026-01-07 08:03,59,
2273,467,,MOI,2024-11-03 08:30,28,
2274,467,MOI,DA_PHAN_CONG,2024-11-03 14:16,58,
2275,467,DA_PHAN_CONG,DANG_XU_LY,2024-11-03 16:52,28,
2276,467,DANG_XU_LY,HOAN_TAT,2024-11-03 21:17,15,
2277,467,HOAN_TAT,DA_DONG,2024-11-04 04:16,47,
2278,468,,MOI,2025-09-23 10:30,57,
2279,468,MOI,DA_PHAN_CONG,2025-09-24 09:07,40,
2280,468,DA_PHAN_CONG,DANG_XU_LY,2025-09-25 09:13,35,
2281,468,DANG_XU_LY,HOAN_TAT,2025-09-26 09:54,45,
2282,468,HOAN_TAT,DA_DONG,2025-09-27 23:56,26,
2283,469,,MOI,2025-04-11 15:00,18,
2284,469,MOI,DA_PHAN_CONG,2025-04-12 01:42,48,
2285,469,DA_PHAN_CONG,DANG_XU_LY,2025-04-12 12:51,50,
2286,469,DANG_XU_LY,HOAN_TAT,2025-04-12 21:43,43,
2287,469,HOAN_TAT,DA_DONG,2025-04-13 06:46,23,
2288,470,,MOI,2025-12-26 14:30,11,
2289,470,MOI,DA_PHAN_CONG,2025-12-27 01:45,19,
2290,470,DA_PHAN_CONG,DANG_XU_LY,2025-12-27 10:11,2,
2291,470,DANG_XU_LY,HOAN_TAT,2025-12-27 22:56,37,
2292,470,HOAN_TAT,DA_DONG,2025-12-28 14:43,43,
2293,471,,MOI,2025-04-25 12:45,5,
2294,471,MOI,DA_PHAN_CONG,2025-04-26 09:15,31,
2295,471,DA_PHAN_CONG,DANG_XU_LY,2025-04-27 00:39,58,
2296,471,DANG_XU_LY,CHO_LINH_KIEN,2025-04-27 17:08,15,
2297,471,CHO_LINH_KIEN,HOAN_TAT,2025-04-28 10:19,39,
2298,471,HOAN_TAT,DA_DONG,2025-04-29 07:11,12,
2299,472,,MOI,2025-02-08 17:45,1,
2300,472,MOI,DA_PHAN_CONG,2025-02-09 15:46,7,
2301,472,DA_PHAN_CONG,DANG_XU_LY,2025-02-10 13:33,56,
2302,472,DANG_XU_LY,CHO_LINH_KIEN,2025-02-11 06:12,2,
2303,473,,MOI,2025-02-05 16:15,43,
2304,473,MOI,DA_PHAN_CONG,2025-02-05 21:32,11,
2305,473,DA_PHAN_CONG,DANG_XU_LY,2025-02-06 04:42,54,
2306,473,DANG_XU_LY,CHO_LINH_KIEN,2025-02-06 08:11,39,
2307,473,CHO_LINH_KIEN,HOAN_TAT,2025-02-06 13:49,39,
2308,473,HOAN_TAT,DA_DONG,2025-02-06 18:38,5,
2309,474,,MOI,2025-06-11 14:30,18,
2310,474,MOI,DA_PHAN_CONG,2025-06-12 13:28,17,
2311,474,DA_PHAN_CONG,DANG_XU_LY,2025-06-13 16:17,31,
2312,474,DANG_XU_LY,HOAN_TAT,2025-06-14 13:44,38,
2313,474,HOAN_TAT,DA_DONG,2025-06-15 15:30,35,
2314,475,,MOI,2026-05-07 11:30,33,
2315,475,MOI,DA_PHAN_CONG,2026-05-07 16:58,24,
2316,475,DA_PHAN_CONG,DANG_XU_LY,2026-05-08 04:36,13,
2317,475,DANG_XU_LY,CHO_LINH_KIEN,2026-05-08 15:13,35,
2318,475,CHO_LINH_KIEN,HOAN_TAT,2026-05-08 20:36,21,
2319,475,HOAN_TAT,DA_DONG,2026-05-09 06:38,18,
2320,476,,MOI,2024-09-29 15:15,32,
2321,476,MOI,DA_PHAN_CONG,2024-09-29 18:07,56,
2322,476,DA_PHAN_CONG,DANG_XU_LY,2024-09-29 20:31,30,
2323,476,DANG_XU_LY,HOAN_TAT,2024-09-29 21:54,13,
2324,476,HOAN_TAT,DA_DONG,2024-09-30 00:37,50,
2325,477,,MOI,2025-07-25 14:00,47,
2326,477,MOI,DA_PHAN_CONG,2025-07-25 16:22,19,
2327,477,DA_PHAN_CONG,DANG_XU_LY,2025-07-25 18:28,40,
2328,477,DANG_XU_LY,CHO_LINH_KIEN,2025-07-25 22:44,17,
2329,478,,MOI,2026-04-27 14:30,38,
2330,478,MOI,DA_PHAN_CONG,2026-04-27 15:57,22,
2331,478,DA_PHAN_CONG,DANG_XU_LY,2026-04-27 18:29,39,
2332,478,DANG_XU_LY,CHO_LINH_KIEN,2026-04-27 19:44,14,
2333,478,CHO_LINH_KIEN,HOAN_TAT,2026-04-27 21:05,20,
2334,478,HOAN_TAT,DA_DONG,2026-04-27 23:27,37,
2335,479,,MOI,2025-11-20 10:00,49,
2336,479,MOI,DA_PHAN_CONG,2025-11-21 05:06,16,
2337,479,DA_PHAN_CONG,DANG_XU_LY,2025-11-21 22:47,50,
2338,479,DANG_XU_LY,HOAN_TAT,2025-11-22 14:11,19,
2339,479,HOAN_TAT,DA_DONG,2025-11-22 23:23,30,
2340,480,,MOI,2026-02-23 16:30,18,
2341,480,MOI,DA_PHAN_CONG,2026-02-24 04:42,24,
2342,480,DA_PHAN_CONG,DANG_XU_LY,2026-02-24 10:37,60,
2343,480,DANG_XU_LY,CHO_LINH_KIEN,2026-02-24 23:00,2,
2344,480,CHO_LINH_KIEN,HOAN_TAT,2026-02-25 03:54,54,
2345,480,HOAN_TAT,DA_DONG,2026-02-25 08:18,47,
2346,481,,MOI,2025-09-06 16:30,7,
2347,481,MOI,DA_PHAN_CONG,2025-09-06 19:55,46,
2348,481,DA_PHAN_CONG,DANG_XU_LY,2025-09-06 22:43,32,
2349,481,DANG_XU_LY,HOAN_TAT,2025-09-07 02:22,41,
2350,481,HOAN_TAT,DA_DONG,2025-09-07 06:56,29,
2351,482,,MOI,2025-05-15 12:45,52,
2352,482,MOI,DA_PHAN_CONG,2025-05-15 21:08,43,
2353,482,DA_PHAN_CONG,DANG_XU_LY,2025-05-16 04:00,54,
2354,482,DANG_XU_LY,HOAN_TAT,2025-05-16 08:31,24,
2355,482,HOAN_TAT,DA_DONG,2025-05-16 11:43,39,
2356,483,,MOI,2026-05-26 17:15,12,
2357,483,MOI,DA_PHAN_CONG,2026-05-26 20:01,18,
2358,483,DA_PHAN_CONG,DANG_XU_LY,2026-05-26 22:26,54,
2359,483,DANG_XU_LY,HOAN_TAT,2026-05-27 02:08,9,
2360,483,HOAN_TAT,DA_DONG,2026-05-27 06:39,43,
2361,484,,MOI,2025-12-10 10:45,9,
2362,484,MOI,DA_PHAN_CONG,2025-12-11 06:58,53,
2363,484,DA_PHAN_CONG,DANG_XU_LY,2025-12-11 20:22,7,
2364,484,DANG_XU_LY,CHO_LINH_KIEN,2025-12-12 10:53,58,
2365,485,,MOI,2026-08-26 10:45,21,
2366,485,MOI,DA_PHAN_CONG,2026-08-27 05:57,36,
2367,485,DA_PHAN_CONG,DANG_XU_LY,2026-08-27 22:08,4,
2368,485,DANG_XU_LY,HOAN_TAT,2026-08-28 07:29,55,
2369,485,HOAN_TAT,DA_DONG,2026-08-28 16:27,22,
2370,486,,MOI,2025-07-18 13:00,34,
2371,486,MOI,DA_PHAN_CONG,2025-07-18 17:23,41,
2372,486,DA_PHAN_CONG,DANG_XU_LY,2025-07-19 01:48,53,
2373,486,DANG_XU_LY,CHO_LINH_KIEN,2025-07-19 06:16,2,
2374,486,CHO_LINH_KIEN,HOAN_TAT,2025-07-19 12:06,18,
2375,486,HOAN_TAT,DA_DONG,2025-07-19 16:41,39,
2376,487,,MOI,2025-03-17 11:45,51,
2377,487,MOI,DA_PHAN_CONG,2025-03-17 15:46,53,
2378,487,DA_PHAN_CONG,DANG_XU_LY,2025-03-18 00:19,18,
2379,487,DANG_XU_LY,HOAN_TAT,2025-03-18 08:57,29,
2380,487,HOAN_TAT,DA_DONG,2025-03-18 13:12,35,
2381,488,,MOI,2026-08-09 16:45,31,
2382,488,MOI,DA_PHAN_CONG,2026-08-10 10:47,29,
2383,488,DA_PHAN_CONG,DANG_XU_LY,2026-08-11 07:33,4,
2384,489,,MOI,2026-03-29 14:15,52,
2385,489,MOI,DA_PHAN_CONG,2026-03-30 14:15,57,
2386,489,DA_PHAN_CONG,DANG_XU_LY,2026-03-30 23:26,2,
2387,489,DANG_XU_LY,CHO_LINH_KIEN,2026-03-31 10:13,57,
2388,489,CHO_LINH_KIEN,HOAN_TAT,2026-03-31 22:15,58,
2389,489,HOAN_TAT,DA_DONG,2026-04-01 08:20,60,
2390,490,,MOI,2026-05-22 14:45,58,
2391,490,MOI,DA_PHAN_CONG,2026-05-23 01:10,42,
2392,490,DA_PHAN_CONG,DANG_XU_LY,2026-05-23 15:26,24,
2393,490,DANG_XU_LY,HOAN_TAT,2026-05-24 09:22,7,
2394,490,HOAN_TAT,DA_DONG,2026-05-25 00:03,47,
2395,491,,MOI,2025-01-17 12:00,35,
2396,491,MOI,DA_PHAN_CONG,2025-01-18 07:01,60,
2397,491,DA_PHAN_CONG,DANG_XU_LY,2025-01-19 00:09,20,
2398,491,DANG_XU_LY,HOAN_TAT,2025-01-19 17:08,9,
2399,491,HOAN_TAT,DA_DONG,2025-01-20 12:29,57,
2400,492,,MOI,2025-12-05 10:15,41,
2401,492,MOI,DA_PHAN_CONG,2025-12-05 13:08,48,
2402,492,DA_PHAN_CONG,DANG_XU_LY,2025-12-05 18:05,45,
2403,492,DANG_XU_LY,HOAN_TAT,2025-12-05 20:31,47,
2404,492,HOAN_TAT,DA_DONG,2025-12-06 01:04,15,
2405,493,,MOI,2025-02-23 08:15,51,
2406,493,MOI,DA_PHAN_CONG,2025-02-23 19:01,29,
2407,493,DA_PHAN_CONG,DANG_XU_LY,2025-02-24 05:44,58,
2408,493,DANG_XU_LY,HOAN_TAT,2025-02-24 15:47,3,
2409,493,HOAN_TAT,DA_DONG,2025-02-24 23:57,27,
2410,494,,MOI,2026-03-15 08:00,17,
2411,494,MOI,DA_PHAN_CONG,2026-03-15 14:02,30,
2412,494,DA_PHAN_CONG,DANG_XU_LY,2026-03-15 21:41,54,
2413,494,DANG_XU_LY,HOAN_TAT,2026-03-16 01:24,19,
2414,494,HOAN_TAT,DA_DONG,2026-03-16 10:31,16,
2415,495,,MOI,2026-08-29 13:00,17,
2416,495,MOI,DA_PHAN_CONG,2026-08-30 09:42,6,
2417,495,DA_PHAN_CONG,DANG_XU_LY,2026-08-31 11:11,17,
2418,495,DANG_XU_LY,HOAN_TAT,2026-09-01 08:06,51,
2419,495,HOAN_TAT,DA_DONG,2026-09-02 03:51,26,
2420,496,,MOI,2025-08-14 12:45,55,
2421,496,MOI,DA_PHAN_CONG,2025-08-15 05:03,21,
2422,496,DA_PHAN_CONG,DANG_XU_LY,2025-08-16 01:46,26,
2423,496,DANG_XU_LY,HOAN_TAT,2025-08-16 14:41,23,
2424,496,HOAN_TAT,DA_DONG,2025-08-17 00:42,14,
2425,497,,MOI,2025-01-08 10:45,55,
2426,497,MOI,DA_PHAN_CONG,2025-01-08 17:56,7,
2427,497,DA_PHAN_CONG,DANG_XU_LY,2025-01-09 10:24,17,
2428,498,,MOI,2025-08-08 13:45,59,
2429,498,MOI,DA_PHAN_CONG,2025-08-09 04:48,26,
2430,498,DA_PHAN_CONG,DANG_XU_LY,2025-08-09 20:56,2,
2431,498,DANG_XU_LY,HOAN_TAT,2025-08-10 05:18,40,
2432,498,HOAN_TAT,DA_DONG,2025-08-10 19:01,57,
2433,499,,MOI,2026-04-21 14:15,28,
2434,499,MOI,DA_PHAN_CONG,2026-04-23 04:57,27,
2435,499,DA_PHAN_CONG,DANG_XU_LY,2026-04-23 23:05,44,
2436,499,DANG_XU_LY,HOAN_TAT,2026-04-24 22:29,42,
2437,499,HOAN_TAT,DA_DONG,2026-04-25 21:13,33,
2438,500,,MOI,2026-02-22 12:30,13,
2439,500,MOI,DA_PHAN_CONG,2026-02-22 20:52,46,
2440,501,,MOI,2025-08-30 16:15,33,
2441,501,MOI,DA_PHAN_CONG,2025-08-31 16:55,36,
2442,501,DA_PHAN_CONG,DANG_XU_LY,2025-09-01 07:30,41,
2443,501,DANG_XU_LY,HOAN_TAT,2025-09-02 01:58,1,
2444,501,HOAN_TAT,DA_DONG,2025-09-03 08:26,20,
2445,502,,MOI,2026-08-28 12:45,2,
2446,502,MOI,DA_PHAN_CONG,2026-08-28 17:01,22,
2447,502,DA_PHAN_CONG,DANG_XU_LY,2026-08-29 04:48,20,
2448,502,DANG_XU_LY,HOAN_TAT,2026-08-29 10:14,19,
2449,502,HOAN_TAT,DA_DONG,2026-08-29 16:14,45,
2450,503,,MOI,2025-11-19 13:00,47,
2451,503,MOI,DA_PHAN_CONG,2025-11-19 19:17,49,
2452,503,DA_PHAN_CONG,DANG_XU_LY,2025-11-20 00:36,21,
2453,504,,MOI,2026-01-16 12:30,44,
2454,504,MOI,DA_PHAN_CONG,2026-01-17 00:19,29,
2455,504,DA_PHAN_CONG,DANG_XU_LY,2026-01-17 09:01,31,
2456,505,,MOI,2024-12-29 12:15,58,
2457,505,MOI,DA_PHAN_CONG,2024-12-29 21:18,49,
2458,505,DA_PHAN_CONG,DANG_XU_LY,2024-12-30 06:09,13,
2459,505,DANG_XU_LY,HOAN_TAT,2024-12-30 21:10,58,
2460,505,HOAN_TAT,DA_DONG,2024-12-31 07:17,55,
2461,506,,MOI,2025-12-06 14:45,7,
2462,506,MOI,DA_PHAN_CONG,2025-12-06 16:38,18,
2463,506,DA_PHAN_CONG,DANG_XU_LY,2025-12-06 17:42,51,
2464,506,DANG_XU_LY,CHO_LINH_KIEN,2025-12-06 19:08,14,
2465,506,CHO_LINH_KIEN,HOAN_TAT,2025-12-06 20:53,37,
2466,506,HOAN_TAT,DA_DONG,2025-12-06 21:47,19,
2467,507,,MOI,2026-07-15 11:30,11,
2468,507,MOI,DA_PHAN_CONG,2026-07-16 11:10,22,
2469,507,DA_PHAN_CONG,DANG_XU_LY,2026-07-17 01:12,4,
2470,507,DANG_XU_LY,HOAN_TAT,2026-07-17 19:35,47,
2471,507,HOAN_TAT,DA_DONG,2026-07-18 09:17,3,
2472,508,,MOI,2025-08-15 08:30,60,
2473,508,MOI,DA_PHAN_CONG,2025-08-15 14:52,18,
2474,508,DA_PHAN_CONG,DANG_XU_LY,2025-08-15 18:41,4,
2475,508,DANG_XU_LY,HOAN_TAT,2025-08-16 01:03,13,
2476,508,HOAN_TAT,DA_DONG,2025-08-16 05:55,44,
2477,509,,MOI,2025-02-03 16:00,60,
2478,509,MOI,DA_PHAN_CONG,2025-02-03 21:27,45,
2479,509,DA_PHAN_CONG,DANG_XU_LY,2025-02-04 04:42,11,
2480,509,DANG_XU_LY,HOAN_TAT,2025-02-04 13:26,57,
2481,509,HOAN_TAT,DA_DONG,2025-02-05 01:27,13,
2482,510,,MOI,2024-11-22 17:45,9,
2483,510,MOI,DA_PHAN_CONG,2024-11-23 08:30,20,
2484,510,DA_PHAN_CONG,DANG_XU_LY,2024-11-23 17:49,32,
2485,510,DANG_XU_LY,HOAN_TAT,2024-11-24 01:50,9,
2486,510,HOAN_TAT,DA_DONG,2024-11-24 10:37,25,
2487,511,,MOI,2026-08-18 16:15,1,
2488,511,MOI,DA_PHAN_CONG,2026-08-19 04:07,34,
