response_id,ticket_id,score,comment,responded_at
2183,2237,5,"Nhân viên nhiệt tình, sửa nhanh",2026-07-26 04:14
2184,2760,5,,2026-06-17 04:34
2185,4898,5,Trả máy đúng hẹn,2024-11-07 19:07
2186,2692,5,"Rất hài lòng, máy chạy tốt lại",2026-08-06 20:16
2187,5598,5,"Rất hài lòng, máy chạy tốt lại",2025-05-14 18:36
2188,71,5,,2025-03-04 11:39
2189,5749,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-03-13 19:42
2190,6005,5,Trả máy đúng hẹn,2025-12-19 06:25
2191,2649,5,"Rất hài lòng, máy chạy tốt lại",2025-04-11 08:03
2192,198,5,Dịch vụ tốt sẽ quay lại,2025-03-22 20:26
2193,7132,5,Trả máy đúng hẹn,2024-11-16 01:44
2194,7072,5,"Rất hài lòng, máy chạy tốt lại",2025-01-19 21:43
2195,1786,3,,2026-02-20 04:53
2196,3765,5,Trả máy đúng hẹn,2025-02-19 19:05
2197,7111,4,Sửa được nhưng phải chờ linh kiện,2024-11-16 13:00
2198,1813,3,,2025-06-17 15:14
2199,5519,1,Trễ hẹn cả tuần không ai báo,2026-04-01 06:24
2200,7168,4,"Ổn, chỉ hơi lâu một chút",2026-04-10 11:41
2201,5796,2,Phải quay lại lần 2 mới xong,2026-06-11 20:49
2202,343,4,"Tốt, giá hơi cao",2024-09-22 02:31
2203,3307,4,,2025-11-11 15:11
2204,4361,5,Dịch vụ tốt sẽ quay lại,2025-04-03 02:17
2205,7465,5,Dịch vụ tốt sẽ quay lại,2024-12-05 21:37
2206,6167,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-04-13 01:17
2207,2499,1,Mất phụ kiện kèm theo máy,2025-08-19 11:28
2208,1728,5,,2025-11-06 08:33
2209,1628,4,"Ổn, chỉ hơi lâu một chút",2024-11-29 08:03
2210,3666,4,"Tốt, giá hơi cao",2025-01-06 02:46
2211,2116,5,"Nhân viên nhiệt tình, sửa nhanh",2026-05-30 23:52
2212,5612,5,,2025-12-03 13:26
2213,1994,5,"Nhân viên nhiệt tình, sửa nhanh",2025-03-26 01:43
2214,2355,4,,2026-08-27 19:38
2215,5917,2,,2025-12-21 22:40
2216,5744,4,,2026-03-08 10:06
2217,2030,5,,2026-02-01 20:58
2218,4661,2,Phải quay lại lần 2 mới xong,2024-11-10 12:47
2219,1858,5,"Nhân viên nhiệt tình, sửa nhanh",2024-10-11 22:14
2220,839,5,,2025-12-06 12:11
2221,3684,5,"Nhân viên nhiệt tình, sửa nhanh",2024-10-08 19:27
2222,6491,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2024-11-20 03:41
2223,2550,2,Nhân viên trả lời không rõ ràng,2025-10-05 01:56
2224,4248,3,Chờ hơi lâu,2026-01-14 14:43
2225,6672,3,,2025-09-04 05:56
2226,1021,5,"Rất hài lòng, máy chạy tốt lại",2026-03-12 18:40
2227,7405,5,,2025-03-21 18:24
2228,2164,5,"Nhân viên nhiệt tình, sửa nhanh",2025-12-08 20:03
2229,2567,5,Trả máy đúng hẹn,2025-09-13 21:03
2230,7009,5,,2024-12-05 03:49
2231,2117,5,"Rất hài lòng, máy chạy tốt lại",2026-02-01 07:42
2232,3658,3,,2025-03-04 22:16
2233,1735,1,Mất phụ kiện kèm theo máy,2026-01-15 11:24
2234,2734,4,Sửa được nhưng phải chờ linh kiện,2025-10-12 09:53
2235,5535,2,,2026-07-18 18:22
2236,1497,1,Sửa xong vẫn bị lỗi cũ,2024-12-10 00:29
2237,7750,1,Thái độ nhân viên không tốt,2025-12-08 22:08
2238,1886,4,Sửa được nhưng phải chờ linh kiện,2025-02-09 07:08
2239,3060,1,,2026-08-20 02:00
2240,4622,4,,2025-12-10 05:49
2241,5449,5,Trả máy đúng hẹn,2025-04-23 05:06
2242,4968,2,Phải quay lại lần 2 mới xong,2024-10-02 12:05
2243,4902,4,"Ổn, chỉ hơi lâu một chút",2025-03-24 13:10
2244,3875,4,"Tốt, giá hơi cao",2025-12-07 01:35
2245,3113,5,Trả máy đúng hẹn,2024-10-04 18:14
2246,1426,5,"Rất hài lòng, máy chạy tốt lại",2024-10-30 02:49
2247,2619,1,,2026-02-21 01:59
2248,1525,1,Thái độ nhân viên không tốt,2024-09-10 12:01
2249,949,2,,2026-07-17 17:25
2250,4665,4,"Tốt, giá hơi cao",2026-01-26 05:18
2251,834,3,Tạm được,2024-10-27 18:59
2252,4999,5,Trả máy đúng hẹn,2024-10-05 13:10
2253,7493,5,Dịch vụ tốt sẽ quay lại,2026-05-06 00:59
2254,7538,5,Dịch vụ tốt sẽ quay lại,2026-04-12 17:34
2255,7591,3,,2025-09-02 17:05
2256,988,5,Trả máy đúng hẹn,2026-03-21 00:52
2257,620,5,Kỹ thuật viên giải thích rõ ràng,2026-07-21 04:58
2258,1412,1,Thái độ nhân viên không tốt,2025-06-13 12:14
2259,898,5,,2026-06-22 17:16
2260,2773,3,,2024-11-28 20:59
2261,7206,5,"Nhân viên nhiệt tình, sửa nhanh",2026-08-16 02:13
2262,990,4,"Tốt, giá hơi cao",2025-10-17 11:18
2263,50,5,,2025-10-03 22:57
2264,6388,5,Trả máy đúng hẹn,2025-09-24 11:39
2265,5479,5,"Rất hài lòng, máy chạy tốt lại",2025-04-08 21:34
2266,2470,4,"Tốt, giá hơi cao",2025-12-01 19:15
2267,7702,4,Sửa được nhưng phải chờ linh kiện,2025-02-10 18:11
2268,7291,4,,2025-03-21 07:16
2269,1867,2,Nhân viên trả lời không rõ ràng,2024-12-23 01:22
2270,5884,3,Chờ hơi lâu,2025-08-28 00:45
2271,6335,5,"Rất hài lòng, máy chạy tốt lại",2025-02-26 07:52
2272,295,5,"Rất hài lòng, máy chạy tốt lại",2024-11-17 01:56
2273,718,3,,2024-09-06 20:15
2274,6834,3,Chờ hơi lâu,2026-08-24 16:58
2275,4796,3,Tạm được,2024-10-03 19:09
2276,7523,4,"Tốt, giá hơi cao",2024-10-05 16:34
2277,2984,3,Tạm được,2025-10-05 16:56
2278,3304,5,"Nhân viên nhiệt tình, sửa nhanh",2025-05-08 21:29
2279,7420,5,"Rất hài lòng, máy chạy tốt lại",2025-07-28 07:51
2280,675,5,Dịch vụ tốt sẽ quay lại,2025-04-30 23:00
2281,5504,3,,2025-06-25 12:43
2282,1101,5,Trả máy đúng hẹn,2026-07-31 15:57
2283,1102,4,"Tốt, giá hơi cao",2026-05-25 18:27
2284,3787,1,Sửa xong vẫn bị lỗi cũ,2026-04-11 16:04
2285,1563,5,"Nhân viên nhiệt tình, sửa nhanh",2024-10-07 05:18
2286,1005,3,Tạm được,2025-10-09 19:35
2287,548,4,"Tốt, giá hơi cao",2025-06-20 01:47
2288,1706,4,,2024-09-11 16:47
2289,3514,5,Dịch vụ tốt sẽ quay lại,2025-09-27 06:13
2290,3821,5,Kỹ thuật viên giải thích rõ ràng,2026-03-04 19:28
2291,2484,5,"Nhân viên nhiệt tình, sửa nhanh",2026-07-04 11:05
2292,2150,5,"Rất hài lòng, máy chạy tốt lại",2026-02-28 08:06
2293,1554,3,Tạm được,2026-07-22 21:11
2294,1940,5,Dịch vụ tốt sẽ quay lại,2025-05-25 03:32
2295,1382,5,,2026-08-31 09:45
2296,115,5,Dịch vụ tốt sẽ quay lại,2026-07-18 17:03
2297,2880,5,Kỹ thuật viên giải thích rõ ràng,2025-01-27 23:12
2298,6023,4,"Tốt, giá hơi cao",2024-11-24 21:53
2299,7390,2,Phải quay lại lần 2 mới xong,2026-02-17 21:53
2300,3080,5,,2025-11-05 01:38
2301,7074,5,Trả máy đúng hẹn,2025-09-05 13:45
2302,7611,4,"Ổn, chỉ hơi lâu một chút",2026-08-05 10:48
2303,6016,5,"Rất hài lòng, máy chạy tốt lại",2026-01-28 22:50
2304,2210,4,,2024-12-17 12:05
2305,1738,5,,2025-09-30 21:42
2306,1868,5,,2024-09-23 04:36
2307,68,5,Trả máy đúng hẹn,2025-08-19 12:57
2308,5682,5,,2025-02-10 17:57
2309,3383,3,Bình thường,2025-03-05 15:50
2310,2685,3,Máy sửa xong nhưng vẫn hơi nóng,2026-06-01 01:02
2311,7705,4,,2025-02-28 14:18
2312,2731,5,,2025-03-13 05:33
2313,3380,3,Máy sửa xong nhưng vẫn hơi nóng,2025-12-17 13:06
2314,6560,5,"Nhân viên nhiệt tình, sửa nhanh",2026-05-16 09:13
2315,3037,3,,2024-11-19 08:07
2316,6034,5,Trả máy đúng hẹn,2026-06-11 02:47
2317,5211,5,Kỹ thuật viên giải thích rõ ràng,2025-06-08 15:55
2318,7328,5,"Nhân viên nhiệt tình, sửa nhanh",2025-10-05 22:22
2319,711,5,,2026-07-04 23:03
2320,3906,5,"Rất hài lòng, máy chạy tốt lại",2025-03-21 03:49
2321,3857,4,,2026-06-10 22:36
2322,6847,3,Tạm được,2025-10-13 18:47
2323,1300,5,Trả máy đúng hẹn,2026-01-07 08:44
2324,5019,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-07-08 19:02
2325,2905,3,,2024-12-05 22:17
2326,81,2,Gọi điện không ai nghe máy,2025-05-12 02:38
2327,5977,3,,2025-10-15 17:37
2328,894,5,Dịch vụ tốt sẽ quay lại,2026-06-04 23:28
2329,7662,4,"Ổn, chỉ hơi lâu một chút",2025-11-10 00:34
2330,4063,5,,2026-01-03 19:04
2331,2370,5,,2024-11-02 22:05
2332,411,3,Chờ hơi lâu,2026-05-18 15:57
2333,6326,4,,2026-03-23 13:36
2334,961,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2024-10-08 19:33
2335,5282,1,Thái độ nhân viên không tốt,2026-05-19 08:21
2336,2487,5,"Nhân viên nhiệt tình, sửa nhanh",2025-04-10 02:43
2337,6221,5,Kỹ thuật viên giải thích rõ ràng,2025-05-02 05:03
2338,3154,4,"Ổn, chỉ hơi lâu một chút",2026-05-08 19:47
2339,5811,2,Phải quay lại lần 2 mới xong,2025-08-23 07:59
2340,1299,3,Chờ hơi lâu,2025-03-05 01:25
2341,3552,3,,2025-11-03 23:15
2342,3814,4,"Ổn, chỉ hơi lâu một chút",2025-06-15 03:01
2343,5663,3,,2025-02-11 09:05
2344,7774,5,Kỹ thuật viên giải thích rõ ràng,2026-03-04 04:46
2345,7609,4,Sửa được nhưng phải chờ linh kiện,2026-03-06 20:38
2346,4925,5,,2025-04-15 04:50
2347,4047,4,"Ổn, chỉ hơi lâu một chút",2025-12-03 11:15
2348,7054,1,Mất phụ kiện kèm theo máy,2026-01-19 22:04
2349,3077,4,,2024-10-16 20:11
2350,5571,5,,2025-08-01 00:22
2351,3005,5,,2025-06-13 08:35
2352,2694,1,,2024-11-16 18:45
2353,4960,5,,2024-11-16 05:41
2354,3611,5,,2025-03-16 13:31
2355,2316,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-09-19 20:31
2356,1951,5,Dịch vụ tốt sẽ quay lại,2025-12-05 10:22
2357,3632,5,,2025-05-10 22:57
2358,5053,3,,2026-08-19 15:53
2359,2444,2,Trả máy trễ hẹn 3 ngày,2026-03-18 07:05
2360,3439,5,Kỹ thuật viên giải thích rõ ràng,2025-12-14 04:15
2361,2966,4,"Ổn, chỉ hơi lâu một chút",2024-11-27 06:00
2362,179,3,Máy sửa xong nhưng vẫn hơi nóng,2024-12-20 16:19
2363,635,5,"Rất hài lòng, máy chạy tốt lại",2025-07-12 00:26
2364,4071,5,"Nhân viên nhiệt tình, sửa nhanh",2026-07-12 05:40
2365,6350,3,Máy sửa xong nhưng vẫn hơi nóng,2025-03-12 11:54
2366,3879,5,Kỹ thuật viên giải thích rõ ràng,2026-08-18 15:33
2367,6455,3,Máy sửa xong nhưng vẫn hơi nóng,2025-04-12 04:48
2368,4680,5,Trả máy đúng hẹn,2026-05-27 11:23
2369,7333,5,,2026-06-14 08:25
2370,7148,2,,2025-08-20 06:00
2371,4261,5,Dịch vụ tốt sẽ quay lại,2024-11-24 08:55
2372,3433,4,"Ổn, chỉ hơi lâu một chút",2025-08-11 18:06
2373,860,5,Trả máy đúng hẹn,2025-12-01 17:36
2374,5269,4,,2024-12-21 02:16
2375,5477,2,Phải quay lại lần 2 mới xong,2025-02-26 23:33
2376,1535,5,Kỹ thuật viên giải thích rõ ràng,2026-04-24 19:50
2377,7004,5,"Nhân viên nhiệt tình, sửa nhanh",2025-01-06 10:19
2378,1163,1,,2025-12-26 07:55
2379,1825,4,,2025-07-10 10:22
2380,1223,4,Sửa được nhưng phải chờ linh kiện,2026-06-29 21:56
2381,852,5,Kỹ thuật viên giải thích rõ ràng,2026-02-22 05:21
2382,3908,5,"Nhân viên nhiệt tình, sửa nhanh",2025-10-24 22:26
2383,7769,5,"Rất hài lòng, máy chạy tốt lại",2024-10-23 05:55
2384,350,5,Trả máy đúng hẹn,2024-12-11 00:09
2385,5730,3,Bình thường,2026-03-27 09:57
2386,7243,4,"Tốt, giá hơi cao",2026-06-24 19:42
2387,6201,4,"Tốt, giá hơi cao",2024-10-11 05:10
2388,1006,3,Máy sửa xong nhưng vẫn hơi nóng,2025-02-09 23:19
2389,7487,4,,2024-10-23 19:07
2390,3116,4,"Tốt, giá hơi cao",2026-09-02 04:20
2391,2501,5,Trả máy đúng hẹn,2025-05-06 01:15
2392,4788,5,Kỹ thuật viên giải thích rõ ràng,2026-07-16 08:38
2393,7624,5,"Rất hài lòng, máy chạy tốt lại",2025-09-22 02:36
2394,5341,1,,2026-03-10 00:58
2395,1646,5,Trả máy đúng hẹn,2025-02-13 22:38
2396,652,3,Bình thường,2025-06-03 19:25
2397,2110,4,,2026-08-26 16:27
2398,7519,3,Bình thường,2026-04-13 00:11
2399,2568,4,Sửa được nhưng phải chờ linh kiện,2025-06-03 23:57
2400,631,3,,2025-01-28 23:35
2401,388,2,Phải quay lại lần 2 mới xong,2024-12-28 22:16
2402,6230,5,,2025-03-16 17:42
2403,6396,5,,2024-10-21 00:13
2404,5355,5,"Nhân viên nhiệt tình, sửa nhanh",2026-08-02 18:23
2405,4560,4,Sửa được nhưng phải chờ linh kiện,2025-06-23 18:33
2406,5736,5,,2025-04-07 23:57
2407,5351,5,,2025-12-05 05:44
2408,338,4,,2024-12-21 21:44
2409,4891,5,"Nhân viên nhiệt tình, sửa nhanh",2026-05-29 10:51
2410,820,4,"Ổn, chỉ hơi lâu một chút",2025-05-17 13:17
2411,7691,5,,2026-09-06 13:32
2412,4632,4,,2025-05-17 06:08
2413,322,2,Gọi điện không ai nghe máy,2026-08-31 18:07
2414,7368,4,"Ổn, chỉ hơi lâu một chút",2025-09-16 04:56
2415,2496,5,Trả máy đúng hẹn,2026-01-25 22:59
2416,4677,1,Thái độ nhân viên không tốt,2025-07-13 06:44
2417,7469,5,,2025-06-18 02:29
2418,2411,3,Máy sửa xong nhưng vẫn hơi nóng,2026-05-08 16:08
2419,1913,5,Dịch vụ tốt sẽ quay lại,2025-02-16 14:19
2420,3606,5,Trả máy đúng hẹn,2026-05-22 20:10
2421,1615,5,"Rất hài lòng, máy chạy tốt lại",2025-06-12 14:15
2422,4092,5,,2025-05-12 02:18
2423,6199,5,Dịch vụ tốt sẽ quay lại,2025-10-16 07:51
2424,6327,4,"Tốt, giá hơi cao",2025-08-04 02:06
2425,3474,4,Sửa được nhưng phải chờ linh kiện,2025-06-30 08:30
2426,2575,5,"Nhân viên nhiệt tình, sửa nhanh",2025-11-06 06:44
2427,1664,4,,2025-11-15 23:00
2428,7595,5,Kỹ thuật viên giải thích rõ ràng,2025-05-10 13:34
2429,3974,3,Máy sửa xong nhưng vẫn hơi nóng,2024-12-18 05:55
2430,2419,5,"Nhân viên nhiệt tình, sửa nhanh",2025-11-11 04:21
2431,2120,4,Sửa được nhưng phải chờ linh kiện,2025-04-01 06:42
2432,3842,4,,2026-04-12 23:38
2433,3496,4,,2026-07-09 02:33
2434,6152,1,Thái độ nhân viên không tốt,2025-03-22 00:23
2435,2135,5,,2025-10-24 07:49
2436,526,5,,2025-06-01 19:18
2437,6942,3,Bình thường,2025-04-26 01:45
2438,7024,5,Dịch vụ tốt sẽ quay lại,2024-09-29 23:32
2439,2552,1,Thái độ nhân viên không tốt,2025-01-26 10:23
2440,6012,5,,2024-10-16 20:25
2441,5051,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2024-12-25 02:49
2442,404,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-07-14 11:20
2443,1967,5,,2026-01-02 00:25
2444,6552,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-05-19 02:22
2445,1778,2,Nhân viên trả lời không rõ ràng,2025-02-04 16:04
2446,617,5,Dịch vụ tốt sẽ quay lại,2026-07-15 10:04
2447,3870,4,Sửa được nhưng phải chờ linh kiện,2025-08-24 08:45
2448,186,4,,2025-11-18 01:50
2449,7418,4,"Ổn, chỉ hơi lâu một chút",2026-01-27 23:10
2450,4782,3,Máy sửa xong nhưng vẫn hơi nóng,2024-09-06 03:41
2451,4015,2,Nhân viên trả lời không rõ ràng,2026-05-01 01:45
2452,4017,5,Dịch vụ tốt sẽ quay lại,2024-11-14 03:50
2453,1609,5,Kỹ thuật viên giải thích rõ ràng,2025-08-30 05:41
2454,1109,5,"Rất hài lòng, máy chạy tốt lại",2026-08-02 07:06
2455,2826,2,Gọi điện không ai nghe máy,2025-08-01 04:57
2456,4201,5,Dịch vụ tốt sẽ quay lại,2025-03-12 10:46
2457,76,5,Trả máy đúng hẹn,2025-10-23 10:11
2458,1293,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2024-09-12 20:57
2459,3302,4,,2024-11-01 03:12
2460,2085,5,"Nhân viên nhiệt tình, sửa nhanh",2025-06-05 03:03
2461,3950,5,"Nhân viên nhiệt tình, sửa nhanh",2025-10-25 07:09
2462,1784,5,Trả máy đúng hẹn,2026-03-26 13:41
2463,553,5,Kỹ thuật viên giải thích rõ ràng,2025-04-20 17:19
2464,996,5,Dịch vụ tốt sẽ quay lại,2025-03-15 07:16
2465,5372,5,"Rất hài lòng, máy chạy tốt lại",2026-04-09 16:58
2466,6218,4,Sửa được nhưng phải chờ linh kiện,2025-09-16 11:18
2467,5768,5,"Rất hài lòng, máy chạy tốt lại",2025-05-24 04:38
2468,1597,3,,2026-06-03 23:42
2469,6458,2,,2025-05-19 14:23
2470,2023,3,Máy sửa xong nhưng vẫn hơi nóng,2026-02-13 19:10
2471,4840,5,"Rất hài lòng, máy chạy tốt lại",2025-06-24 08:48
2472,537,5,Kỹ thuật viên giải thích rõ ràng,2026-03-13 01:44
2473,6004,5,,2026-08-17 17:40
2474,509,5,,2025-02-07 01:27
2475,5775,5,Kỹ thuật viên giải thích rõ ràng,2025-09-14 02:56
2476,3300,3,,2025-01-26 05:54
2477,6054,5,,2026-06-12 18:14
2478,2623,5,Trả máy đúng hẹn,2024-12-14 08:26
2479,4874,3,,2025-03-11 23:59
2480,1430,4,"Tốt, giá hơi cao",2026-04-02 01:08
2481,1859,5,Kỹ thuật viên giải thích rõ ràng,2024-10-30 01:59
2482,5846,4,"Ổn, chỉ hơi lâu một chút",2026-01-17 02:43
2483,2417,2,Trả máy trễ hẹn 3 ngày,2025-09-15 21:23
2484,7198,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-01-26 17:17
2485,2841,3,,2025-10-18 20:21
2486,824,5,"Nhân viên nhiệt tình, sửa nhanh",2026-04-05 00:10
2487,1493,5,"Rất hài lòng, máy chạy tốt lại",2025-04-03 06:17
2488,3693,5,Trả máy đúng hẹn,2025-10-25 22:47
2489,4095,4,"Tốt, giá hơi cao",2026-02-28 13:59
2490,6697,4,,2026-06-05 19:50
2491,1959,2,,2026-01-27 15:36
2492,2605,5,"Rất hài lòng, máy chạy tốt lại",2025-06-01 18:46
2493,3871,2,,2026-08-07 17:17
2494,6063,5,,2025-12-23 13:17
2495,2471,2,Trả máy trễ hẹn 3 ngày,2025-02-18 01:14
2496,2572,5,"Nhân viên nhiệt tình, sửa nhanh",2026-05-16 14:47
2497,3884,5,"Rất hài lòng, máy chạy tốt lại",2026-06-02 14:55
2498,595,3,Bình thường,2026-05-09 22:12
2499,5662,4,"Tốt, giá hơi cao",2026-07-24 22:15
2500,7149,5,"Nhân viên nhiệt tình, sửa nhanh",2025-01-02 09:17
2501,687,5,Kỹ thuật viên giải thích rõ ràng,2025-02-14 18:10
2502,3098,4,Sửa được nhưng phải chờ linh kiện,2024-12-22 23:21
2503,2610,3,Tạm được,2026-07-24 22:14
2504,5490,4,"Tốt, giá hơi cao",2025-01-14 07:21
2505,648,5,Dịch vụ tốt sẽ quay lại,2026-01-15 14:26
2506,2059,4,"Tốt, giá hơi cao",2025-10-21 13:26
2507,6567,2,Nhân viên trả lời không rõ ràng,2026-06-16 16:44
2508,2521,5,,2026-06-09 21:31
2509,4392,5,,2026-03-15 22:29
2510,7710,5,,2025-12-21 13:44
2511,1355,4,"Tốt, giá hơi cao",2026-04-03 23:13
2512,6708,1,Thái độ nhân viên không tốt,2025-01-24 11:12
2513,3272,3,Chờ hơi lâu,2026-05-02 00:41
2514,4105,5,Kỹ thuật viên giải thích rõ ràng,2025-12-08 19:42
2515,1154,5,"Rất hài lòng, máy chạy tốt lại",2026-07-27 02:20
2516,1385,5,Kỹ thuật viên giải thích rõ ràng,2025-10-03 06:39
2517,4860,4,,2024-10-08 11:03
2518,5871,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2024-11-10 22:13
2519,6244,4,Sửa được nhưng phải chờ linh kiện,2025-07-20 09:39
2520,2626,5,"Nhân viên nhiệt tình, sửa nhanh",2026-07-08 20:50
2521,7085,3,Bình thường,2026-06-07 16:45
2522,6859,5,,2026-07-22 20:47
2523,4596,4,"Ổn, chỉ hơi lâu một chút",2024-11-01 19:09
2524,4819,5,,2025-03-09 01:26
2525,2047,1,,2025-06-29 07:46
2526,2286,5,Dịch vụ tốt sẽ quay lại,2024-12-21 18:24
2527,6007,1,,2026-08-01 13:11
2528,6686,5,"Nhân viên nhiệt tình, sửa nhanh",2025-10-23 17:49
2529,5176,5,"Rất hài lòng, máy chạy tốt lại",2025-01-06 06:42
2530,2380,5,,2025-05-20 03:33
2531,674,2,,2026-08-19 21:33
2532,1007,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-08-13 20:26
2533,5423,4,,2024-11-15 08:35
2534,6940,5,Trả máy đúng hẹn,2026-01-28 07:34
2535,5040,5,"Nhân viên nhiệt tình, sửa nhanh",2024-11-12 22:26
2536,3954,5,,2025-04-02 03:27
2537,2687,5,Kỹ thuật viên giải thích rõ ràng,2025-10-26 16:04
2538,291,5,Trả máy đúng hẹn,2026-03-29 08:09
2539,79,5,"Nhân viên nhiệt tình, sửa nhanh",2025-01-01 23:36
2540,1972,5,Trả máy đúng hẹn,2026-02-06 03:58
2541,743,5,Trả máy đúng hẹn,2026-06-29 17:50
2542,1486,5,,2025-11-13 20:20
2543,2189,4,Sửa được nhưng phải chờ linh kiện,2025-12-31 14:52
2544,6759,5,,2025-12-09 22:44
2545,1527,5,Kỹ thuật viên giải thích rõ ràng,2025-01-21 22:44
2546,1379,5,"Rất hài lòng, máy chạy tốt lại",2024-11-06 17:33
2547,151,5,Trả máy đúng hẹn,2026-04-10 09:37
2548,6827,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-04-27 14:31
2549,5852,5,Kỹ thuật viên giải thích rõ ràng,2024-12-29 00:06
2550,2382,2,Gọi điện không ai nghe máy,2025-05-10 13:54
2551,2268,5,Kỹ thuật viên giải thích rõ ràng,2025-05-07 09:59
2552,555,5,Dịch vụ tốt sẽ quay lại,2025-06-30 18:57
2553,5865,3,Bình thường,2026-09-04 12:31
2554,3232,5,Trả máy đúng hẹn,2026-04-22 02:23
2555,745,5,"Nhân viên nhiệt tình, sửa nhanh",2026-07-21 05:40
2556,1795,5,Dịch vụ tốt sẽ quay lại,2025-04-11 08:51
2557,360,4,,2024-10-18 07:52
2558,10,4,,2024-12-27 05:23
2559,395,1,Thái độ nhân viên không tốt,2025-10-24 22:24
2560,5208,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-08-16 21:06
2561,1789,5,,2025-07-10 13:21
2562,6615,1,Thái độ nhân viên không tốt,2025-12-25 23:51
2563,5658,1,Sửa xong vẫn bị lỗi cũ,2025-10-30 09:00
2564,7549,4,,2026-08-22 10:46
2565,6846,3,Máy sửa xong nhưng vẫn hơi nóng,2026-08-23 12:35
2566,3902,1,,2026-06-25 13:00
2567,1700,5,"Rất hài lòng, máy chạy tốt lại",2026-03-12 07:00
2568,5222,3,Bình thường,2026-01-22 01:27
2569,1547,2,Phải quay lại lần 2 mới xong,2024-11-12 03:31
2570,6324,3,Tạm được,2026-04-17 18:38
2571,2441,4,"Tốt, giá hơi cao",2025-05-13 12:24
2572,5270,5,Trả máy đúng hẹn,2025-10-03 04:02
2573,35,2,Trả máy trễ hẹn 3 ngày,2026-08-01 17:00
2574,4618,3,,2025-10-02 07:33
2575,6011,5,,2025-08-23 07:20
2576,1271,3,,2025-09-01 08:47
2577,3714,5,Dịch vụ tốt sẽ quay lại,2025-12-29 04:55
2578,799,4,"Tốt, giá hơi cao",2025-12-30 15:28
2579,3827,3,,2025-07-09 08:13
2580,546,5,Dịch vụ tốt sẽ quay lại,2024-12-11 05:47
2581,1023,5,Dịch vụ tốt sẽ quay lại,2024-11-06 08:10
2582,4370,5,,2025-02-03 00:28
2583,7284,4,Sửa được nhưng phải chờ linh kiện,2025-03-28 18:59
2584,282,3,Tạm được,2024-09-23 23:12
2585,2597,5,,2026-04-29 21:49
2586,6631,5,Trả máy đúng hẹn,2026-04-13 14:51
2587,4711,5,Dịch vụ tốt sẽ quay lại,2025-08-31 14:36
2588,4982,3,Máy sửa xong nhưng vẫn hơi nóng,2026-02-13 01:59
2589,3946,4,Sửa được nhưng phải chờ linh kiện,2025-08-14 16:52
2590,4340,3,Chờ hơi lâu,2026-04-10 09:09
2591,6284,5,,2025-11-08 16:06
2592,2157,3,Bình thường,2024-09-18 20:21
2593,1040,2,,2025-11-20 04:11
2594,3371,5,,2026-05-23 00:38
2595,3267,5,,2025-05-19 22:10
2596,886,2,,2026-01-11 03:57
2597,1247,5,,2026-06-11 04:13
2598,3104,3,Chờ hơi lâu,2026-08-18 15:57
2599,3365,3,,2025-12-24 18:13
2600,2256,1,Trễ hẹn cả tuần không ai báo,2026-02-25 18:51
